date,SPX,VIX,VVIX,Skew,Realized Vol
2012-12-28,1402.43,22.72,104.72,118.38,9.67
2012-12-31,1426.19,18.02,92.5,121.27,11.38
2012-12-31,1426.19,18.02,92.5,121.27,11.38
2013-01-02,1462.42,14.68,78.77,121.77,14.22
2013-01-03,1459.37,14.56,77.02,117.93,14.15
2013-01-04,1466.47,13.83,75.18,115.53,14.24
2013-01-07,1461.89,13.79,76.77,116.78,14.27
2013-01-08,1457.15,13.62,78.37,118.15,14.28
2013-01-09,1461.02,13.81,78.51,117.89,14.26
2013-01-10,1472.12,13.49,77.49,118.53,14.5
2013-01-11,1472.05,13.36,78.52,119.14,14.31
2013-01-14,1470.68,13.52,78.28,117.19,14.31
2013-01-15,1472.34,13.55,77.84,120.9,14.16
2013-01-16,1472.63,13.42,77.26,120.13,14.1
2013-01-17,1480.94,13.57,78.77,120.53,13.69
2013-01-18,1485.98,12.46,73.43,124.79,13.16
2013-01-18,1485.98,12.46,73.43,124.79,13.16
2013-01-22,1492.56,12.43,73.87,126.73,12.98
2013-01-23,1494.81,12.46,71.86,126.58,12.85
2013-01-24,1494.82,12.69,76.17,125.47,12.44
2013-01-25,1502.96,12.89,76.92,124.71,12.49
2013-01-28,1500.18,13.57,78.16,122.95,12.45
2013-01-29,1507.84,13.31,73.61,123.95,12.54
2013-01-30,1501.96,14.32,77.34,121.92,11.91
2013-01-31,1498.11,14.28,76.72,121.64,10.2
2013-02-01,1513.17,12.9,73.29,122.55,6.43
2013-02-04,1495.71,14.67,77.79,122.6,7.47
2013-02-05,1511.29,13.72,75.07,123.22,8.06
2013-02-06,1512.12,13.41,77.24,122.45,7.99
2013-02-07,1509.39,13.5,76.86,125.35,7.93
2013-02-08,1517.93,13.02,74.42,125.67,8.08
2013-02-11,1517.01,12.94,76.1,125.53,7.65
2013-02-12,1519.43,12.64,73.83,126.12,7.66
2013-02-13,1520.33,12.98,73.25,126.68,7.66
2013-02-14,1521.38,12.66,72.99,127.19,7.66
2013-02-15,1519.79,12.46,72.55,130.46,7.66
2013-02-15,1519.79,12.46,72.55,130.46,7.66
2013-02-19,1530.94,12.31,70.45,130.15,7.72
2013-02-20,1511.95,14.68,79.65,124.47,8.83
2013-02-21,1502.42,15.22,80.83,122.58,8.93
2013-02-22,1515.6,14.17,78.66,125.37,9.42
2013-02-25,1487.85,18.99,94.34,121.5,11.32
2013-02-26,1496.94,16.87,90.23,122.92,11.38
2013-02-27,1515.99,14.73,82.29,124.96,12.17
2013-02-28,1514.68,15.51,86.57,126.86,12.08
2013-03-01,1518.2,15.36,87.83,128.19,12.04
2013-03-04,1525.2,14.01,82.27,128.65,12.13
2013-03-05,1539.79,13.48,79.32,126.62,12.14
2013-03-06,1541.46,13.53,78.78,124.73,11.51
2013-03-07,1544.26,13.06,77.16,125.28,11.01
2013-03-08,1551.18,12.59,76.65,124.46,11.09
2013-03-11,1556.22,11.56,77.32,125.21,11.15
2013-03-12,1552.48,12.27,79.99,128.66,11.04
2013-03-13,1554.52,11.83,84.36,127.13,11.05
2013-03-14,1563.23,11.3,83.5,128.96,11.18
2013-03-15,1560.7,11.3,85.72,129.12,11.19
2013-03-18,1552.1,13.36,93.07,126.17,11.34
2013-03-19,1548.34,14.39,94.39,127.08,11.36
2013-03-20,1558.71,12.67,89.45,123.73,11.34
2013-03-21,1545.8,13.99,93.98,121.69,10.89
2013-03-22,1556.89,13.57,91.78,122.18,10.97
2013-03-25,1551.69,13.74,88.86,122.03,10.58
2013-03-26,1563.77,12.77,85.14,122.47,8.91
2013-03-27,1562.85,13.15,85.32,121.99,8.67
2013-03-28,1569.19,12.7,83.2,122.93,7.59
2013-03-28,1569.19,12.7,83.2,122.93,7.59
2013-04-01,1562.17,13.58,84.23,121.21,7.66
2013-04-02,1570.25,12.78,80.49,122.84,7.77
2013-04-03,1553.69,14.21,85.23,120.92,8.39
2013-04-04,1559.98,13.89,83.12,120.79,7.87
2013-04-05,1553.28,13.92,84.49,118.34,8.0
2013-04-08,1563.07,13.19,82.12,119.21,8.26
2013-04-09,1568.61,12.84,82.04,118.63,8.24
2013-04-10,1587.73,12.36,82.75,118.34,9.15
2013-04-11,1593.37,12.24,83.37,117.24,9.17
2013-04-12,1588.85,12.06,82.39,117.84,9.22
2013-04-15,1552.36,17.27,104.62,119.92,11.72
2013-04-16,1574.57,13.96,88.19,124.1,12.53
2013-04-17,1552.01,16.51,105.26,120.7,13.36
2013-04-18,1541.61,17.56,107.65,121.28,13.5
2013-04-19,1555.25,14.97,95.52,122.61,13.58
2013-04-22,1562.5,14.39,90.91,120.52,13.35
2013-04-23,1578.78,13.48,85.16,121.56,13.6
2013-04-24,1578.79,13.61,84.99,119.84,13.56
2013-04-25,1585.16,13.62,85.89,119.83,13.38
2013-04-26,1582.24,13.61,85.09,118.86,13.4
2013-04-29,1593.61,13.71,84.42,118.85,13.55
2013-04-30,1597.57,13.52,83.46,119.05,13.52
2013-05-01,1582.7,14.49,88.11,118.05,13.75
2013-05-02,1597.59,13.59,83.82,117.95,13.65
2013-05-03,1614.42,12.85,80.91,118.18,14.01
2013-05-06,1617.5,12.66,79.78,116.93,13.96
2013-05-07,1625.96,12.83,78.86,119.76,13.9
2013-05-08,1632.69,12.66,79.81,117.35,13.91
2013-05-09,1626.67,13.13,81.14,119.08,13.32
2013-05-10,1633.7,12.59,80.45,117.97,13.33
2013-05-13,1633.77,12.55,80.45,119.16,13.29
2013-05-14,1650.34,12.77,80.45,116.16,11.53
2013-05-15,1658.78,12.81,83.15,119.41,10.76
2013-05-16,1650.47,13.07,84.5,121.22,9.67
2013-05-17,1667.47,12.45,84.0,127.85,10.02
2013-05-20,1666.29,13.02,85.01,117.67,9.63
2013-05-21,1669.16,13.37,88.04,117.08,9.5
2013-05-22,1655.35,13.82,88.23,117.16,9.21
2013-05-23,1650.51,14.07,87.4,116.92,9.26
2013-05-24,1649.6,13.99,83.88,118.17,9.16
2013-05-24,1649.6,13.99,83.88,118.17,9.16
2013-05-28,1660.06,14.48,82.65,112.47,9.41
2013-05-29,1648.36,14.83,81.72,116.2,9.43
2013-05-30,1654.41,14.53,80.22,117.75,9.47
2013-05-31,1630.74,16.3,84.87,119.51,10.32
2013-06-03,1640.42,16.28,86.99,119.16,10.04
2013-06-04,1631.38,16.27,87.39,116.87,9.62
2013-06-05,1608.9,17.5,93.18,116.57,10.75
2013-06-06,1622.56,16.63,91.91,117.64,11.05
2013-06-07,1643.38,15.14,84.19,116.2,11.84
2013-06-10,1642.81,15.44,82.94,116.2,11.79
2013-06-11,1626.13,17.07,92.32,116.98,12.23
2013-06-12,1612.52,18.59,101.77,115.56,12.58
2013-06-13,1636.36,16.41,95.08,117.28,13.15
2013-06-14,1626.73,17.15,93.87,116.29,13.21
2013-06-17,1639.04,16.8,90.45,116.74,13.38
2013-06-18,1651.81,16.61,89.99,118.7,13.24
2013-06-19,1628.93,16.64,88.59,117.84,14.1
2013-06-20,1588.19,20.49,100.98,117.52,16.58
2013-06-21,1592.43,18.9,96.1,117.36,16.37
2013-06-24,1573.09,20.11,100.93,116.08,16.86
2013-06-25,1588.03,18.47,94.83,115.23,17.19
2013-06-26,1603.26,17.21,90.76,115.81,17.35
2013-06-27,1613.2,16.86,86.05,116.01,17.31
2013-06-28,1606.28,16.86,86.54,116.53,17.39
2013-07-01,1614.96,16.37,84.89,114.85,16.78
2013-07-02,1614.08,16.44,83.7,115.22,16.66
2013-07-03,1615.41,16.2,82.72,113.13,16.57
2013-07-03,1615.41,16.2,82.72,113.13,16.57
2013-07-05,1631.89,14.89,77.41,117.12,16.2
2013-07-08,1640.46,14.78,75.49,117.13,16.0
2013-07-09,1652.32,14.35,75.92,115.19,15.56
2013-07-10,1652.62,14.21,79.54,117.08,15.56
2013-07-11,1675.02,14.01,77.16,115.53,15.87
2013-07-12,1680.19,13.84,76.14,113.27,15.6
2013-07-15,1682.5,13.79,76.22,114.42,14.77
2013-07-16,1676.26,14.42,80.84,115.26,14.69
2013-07-17,1680.91,13.78,77.06,115.27,14.48
2013-07-18,1689.37,13.77,74.68,115.58,14.33
2013-07-19,1692.09,12.54,73.64,113.07,13.49
2013-07-22,1695.53,12.29,72.49,112.9,10.3
2013-07-23,1692.39,12.66,75.05,113.14,10.28
2013-07-24,1685.94,13.18,76.8,118.72,9.5
2013-07-25,1690.25,12.97,76.74,117.85,8.93
2013-07-26,1691.65,12.72,76.54,118.23,8.32
2013-07-29,1685.33,13.39,76.65,118.93,8.17
2013-07-30,1685.96,13.39,74.35,119.39,7.91
2013-07-31,1685.73,13.45,73.08,117.85,7.56
2013-08-01,1706.87,12.94,71.1,115.06,8.6
2013-08-02,1709.67,11.98,70.36,116.89,8.6
2013-08-05,1707.14,11.84,69.74,116.53,7.89
2013-08-06,1697.37,12.72,75.53,119.09,7.94
2013-08-07,1690.91,12.98,76.57,118.31,7.63
2013-08-08,1697.48,12.73,75.41,118.47,7.73
2013-08-09,1691.42,13.41,77.33,122.3,6.27
2013-08-12,1689.47,12.81,78.77,115.44,6.25
2013-08-13,1694.16,12.31,78.94,115.81,6.22
2013-08-14,1685.39,13.04,80.22,119.33,6.3
2013-08-15,1661.32,14.73,86.21,115.82,8.01
2013-08-16,1655.83,14.37,84.09,117.21,7.87
2013-08-19,1646.06,15.1,86.91,118.15,8.15
2013-08-20,1652.35,14.91,89.08,118.07,8.27
2013-08-21,1642.8,15.94,90.38,117.17,8.52
2013-08-22,1656.96,14.76,84.52,119.21,8.89
2013-08-23,1663.5,13.98,80.02,120.13,8.94
2013-08-26,1656.78,14.99,83.06,118.69,9.02
2013-08-27,1630.48,16.77,92.36,118.07,10.54
2013-08-28,1634.96,16.49,91.46,117.51,10.59
2013-08-29,1638.17,16.81,91.49,117.21,10.6
2013-08-30,1632.97,17.01,92.6,117.48,9.84
2013-08-30,1632.97,17.01,92.6,117.48,9.84
2013-09-03,1639.77,16.61,90.66,116.72,9.94
2013-09-04,1653.08,15.88,88.28,116.97,10.35
2013-09-05,1655.08,15.77,85.8,117.37,10.17
2013-09-06,1655.17,15.85,86.51,118.67,10.09
2013-09-09,1671.71,15.63,83.46,119.0,10.59
2013-09-10,1683.99,14.53,79.25,119.94,10.84
2013-09-11,1689.13,13.82,78.4,120.68,10.87
2013-09-12,1683.42,14.29,80.97,119.67,10.88
2013-09-13,1687.99,14.16,79.73,120.12,10.78
2013-09-16,1697.6,14.38,80.09,118.84,9.72
2013-09-17,1704.76,14.53,79.49,121.59,9.77
2013-09-18,1725.52,13.59,74.65,114.22,10.34
2013-09-19,1722.34,13.16,73.22,115.69,10.24
2013-09-20,1709.91,13.12,76.89,115.87,10.33
2013-09-23,1701.84,14.31,77.56,119.08,10.05
2013-09-24,1697.42,14.08,74.78,119.31,10.0
2013-09-25,1692.77,14.01,73.08,117.45,9.96
2013-09-26,1698.67,14.06,69.96,122.03,8.31
2013-09-27,1691.75,15.46,74.93,124.48,8.38
2013-09-30,1681.55,16.6,81.67,123.46,8.58
2013-10-01,1695.0,15.54,76.43,123.74,8.86
2013-10-02,1693.87,16.6,85.73,123.52,8.73
2013-10-03,1678.66,17.67,93.79,122.31,8.76
2013-10-04,1690.5,16.74,88.71,123.98,9.12
2013-10-07,1676.12,19.41,103.08,123.23,9.61
2013-10-08,1655.45,20.34,106.55,120.72,9.93
2013-10-09,1656.4,19.6,111.43,122.62,9.58
2013-10-10,1692.56,16.48,95.31,120.25,12.04
2013-10-11,1703.2,15.72,90.85,130.97,12.19
2013-10-14,1710.14,16.07,91.8,129.14,12.25
2013-10-15,1698.06,18.66,103.37,131.01,12.36
2013-10-16,1721.54,14.71,85.7,125.24,13.19
2013-10-17,1733.15,13.48,72.7,126.68,12.75
2013-10-18,1744.5,13.04,73.42,131.35,12.93
2013-10-21,1744.66,13.16,75.02,130.67,12.69
2013-10-22,1754.67,13.33,74.13,129.17,12.75
2013-10-23,1746.38,13.42,72.43,134.47,12.83
2013-10-24,1752.07,13.2,70.84,135.42,12.85
2013-10-25,1759.77,13.09,70.03,135.06,12.89
2013-10-28,1762.11,13.31,70.16,133.27,12.82
2013-10-29,1771.95,13.41,68.52,127.58,12.82
2013-10-30,1763.31,13.65,69.56,127.95,12.71
2013-10-31,1756.54,13.75,69.44,132.33,12.75
2013-11-01,1761.64,13.28,68.94,129.84,12.42
2013-11-04,1767.93,12.93,67.09,125.57,12.22
2013-11-05,1762.97,13.27,67.41,122.98,11.89
2013-11-06,1770.49,12.67,67.41,118.69,11.21
2013-11-07,1747.15,13.91,71.74,123.83,12.08
2013-11-08,1770.61,12.9,69.39,126.37,10.58
2013-11-11,1771.89,12.53,69.39,125.55,10.36
2013-11-12,1767.69,12.82,69.39,129.66,10.28
2013-11-13,1782.0,12.52,71.37,131.01,10.32
2013-11-14,1790.62,12.37,71.91,133.03,9.32
2013-11-15,1798.18,12.19,73.58,133.46,9.13
2013-11-18,1791.53,13.1,75.06,137.06,8.93
2013-11-19,1787.87,13.39,74.45,133.62,8.97
2013-11-20,1781.37,13.4,69.05,133.25,8.8
2013-11-21,1795.85,12.66,64.95,124.63,9.06
2013-11-22,1804.76,12.26,63.77,133.76,9.14
2013-11-25,1802.48,12.79,64.88,134.23,9.02
2013-11-26,1802.75,12.81,65.14,133.64,9.0
2013-11-27,1807.23,12.98,64.81,133.82,8.81
2013-11-27,1807.23,12.98,64.81,133.82,8.81
2013-11-29,1805.81,13.7,64.81,130.82,8.63
2013-12-02,1800.9,14.23,69.59,131.64,8.61
2013-12-03,1795.15,14.55,73.21,132.38,8.66
2013-12-04,1792.81,14.7,72.73,131.63,8.57
2013-12-05,1785.03,15.08,75.8,128.01,8.62
2013-12-06,1805.09,13.79,70.45,128.01,9.31
2013-12-09,1808.37,13.49,70.45,126.09,8.18
2013-12-10,1802.62,13.91,70.45,126.68,6.93
2013-12-11,1782.22,15.42,80.55,126.74,8.05
2013-12-12,1775.5,15.54,83.38,125.09,8.09
2013-12-13,1775.32,15.76,85.39,126.22,7.64
2013-12-16,1786.54,16.03,83.2,128.21,7.77
2013-12-17,1781.0,16.21,82.23,128.75,7.76
2013-12-18,1810.65,13.8,67.17,135.58,9.64
2013-12-19,1809.6,14.15,67.03,137.86,9.61
2013-12-20,1818.32,13.79,68.0,143.2,9.74
2013-12-23,1827.99,13.04,63.49,138.11,9.5
2013-12-24,1833.32,12.48,63.49,137.88,9.43
2013-12-24,1833.32,12.48,63.49,137.88,9.43
2013-12-26,1842.02,12.33,62.71,136.65,9.54
2013-12-27,1841.4,12.46,66.67,136.72,9.55
2013-12-30,1841.07,13.56,69.71,134.36,9.52
2013-12-31,1848.36,13.72,70.83,133.63,9.63
2013-12-31,1848.36,13.72,70.83,133.63,9.63
2014-01-02,1831.98,14.23,73.14,121.77,10.1
2014-01-03,1831.37,13.76,70.03,134.46,10.03
2014-01-06,1826.77,13.55,68.33,131.99,10.06
2014-01-07,1837.88,12.92,68.33,129.1,10.17
2014-01-08,1837.49,12.87,68.33,129.46,9.42
2014-01-09,1838.13,12.89,68.33,130.87,9.39
2014-01-10,1842.37,12.14,67.74,126.15,9.35
2014-01-13,1819.2,13.28,75.71,130.59,9.56
2014-01-14,1838.88,12.28,69.31,133.43,10.24
2014-01-15,1848.38,12.28,69.56,132.69,10.39
2014-01-16,1845.89,12.53,73.98,136.35,10.12
2014-01-17,1838.7,12.44,75.72,139.62,10.14
2014-01-17,1838.7,12.44,75.72,139.62,10.14
2014-01-21,1843.8,12.87,77.78,138.77,8.36
2014-01-22,1844.86,12.84,74.46,138.92,8.36
2014-01-23,1828.46,13.77,78.25,135.71,8.65
2014-01-24,1790.29,18.14,97.71,131.61,11.22
2014-01-27,1781.56,17.42,93.5,128.73,11.32
2014-01-28,1792.5,15.8,83.96,128.3,11.41
2014-01-29,1774.2,17.35,92.47,126.71,11.87
2014-01-30,1794.19,17.29,92.35,127.91,12.42
2014-01-31,1782.59,18.41,99.66,128.37,12.53
2014-02-03,1741.89,21.44,106.78,126.17,14.52
2014-02-04,1755.2,19.11,100.4,127.26,14.73
2014-02-05,1751.64,19.95,102.87,127.79,14.71
2014-02-06,1773.43,17.23,92.58,124.68,15.18
2014-02-07,1797.02,15.29,83.17,129.01,15.83
2014-02-10,1799.84,15.26,79.89,126.26,15.84
2014-02-11,1819.75,14.51,78.64,126.7,16.26
2014-02-12,1819.26,14.3,79.56,127.84,15.61
2014-02-13,1829.83,14.14,78.41,128.57,15.25
2014-02-14,1838.63,13.57,77.49,129.25,15.25
2014-02-14,1838.63,13.57,77.49,129.25,15.25
2014-02-18,1840.76,13.87,75.82,124.25,15.25
2014-02-19,1828.75,15.5,86.23,129.12,15.36
2014-02-20,1839.78,14.79,79.83,134.37,15.47
2014-02-21,1836.25,14.68,78.96,138.79,15.48
2014-02-24,1847.61,14.23,77.84,134.47,15.33
2014-02-25,1845.12,13.67,76.46,121.92,13.46
2014-02-26,1845.16,14.35,79.42,132.22,13.34
2014-02-27,1854.29,14.04,78.94,137.24,13.3
2014-02-28,1859.45,14.0,81.45,137.17,12.91
2014-03-03,1845.73,16.0,92.84,129.12,12.63
2014-03-04,1873.91,14.1,82.14,131.65,13.47
2014-03-05,1873.81,13.89,80.52,126.62,10.84
2014-03-06,1877.03,14.21,79.55,133.46,10.58
2014-03-07,1878.04,14.11,83.07,130.49,10.56
2014-03-10,1877.17,14.2,82.35,131.35,9.66
2014-03-11,1867.63,14.8,85.12,130.08,8.74
2014-03-12,1868.2,14.47,83.45,132.33,8.73
2014-03-13,1846.34,16.22,92.14,127.66,8.8
2014-03-14,1841.13,17.82,97.11,126.26,8.88
2014-03-17,1858.83,15.64,87.79,131.87,9.14
2014-03-18,1872.25,14.52,81.89,129.37,9.43
2014-03-19,1860.77,15.12,81.35,132.74,9.58
2014-03-20,1872.01,14.52,77.03,134.02,9.47
2014-03-21,1866.52,15.0,78.64,132.82,9.33
2014-03-24,1857.44,15.09,77.29,132.7,9.42
2014-03-25,1865.62,14.02,74.77,121.81,9.32
2014-03-26,1852.56,14.93,76.27,119.05,9.67
2014-03-27,1849.04,14.62,74.71,117.96,9.7
2014-03-28,1857.62,14.41,74.86,124.98,9.65
2014-03-31,1872.34,13.88,72.2,123.25,10.05
2014-04-01,1885.52,13.1,67.51,128.08,9.99
2014-04-02,1890.9,13.09,67.33,127.3,8.61
2014-04-03,1888.77,13.37,67.73,128.13,8.62
2014-04-04,1865.09,13.96,69.53,126.61,9.52
2014-04-07,1845.04,15.57,74.51,123.92,10.27
2014-04-08,1851.96,14.89,71.43,124.34,10.35
2014-04-09,1872.18,13.82,69.19,130.79,10.85
2014-04-10,1833.08,15.89,78.56,125.11,13.17
2014-04-11,1815.69,17.03,83.94,122.59,12.96
2014-04-14,1830.61,16.11,82.2,123.76,13.2
2014-04-15,1842.98,15.61,80.67,129.24,13.08
2014-04-16,1862.31,14.18,72.08,125.43,13.27
2014-04-17,1864.85,13.36,70.08,127.93,13.17
2014-04-17,1864.85,13.36,70.08,127.93,13.17
2014-04-21,1871.89,13.25,68.62,119.11,13.11
2014-04-22,1879.55,13.19,66.74,126.51,13.13
2014-04-23,1875.39,13.27,66.22,126.11,13.08
2014-04-24,1878.61,13.32,68.75,126.11,12.99
2014-04-25,1863.4,14.06,70.49,121.95,13.04
2014-04-28,1869.43,13.97,67.63,123.69,13.08
2014-04-29,1878.33,13.71,65.47,123.44,13.08
2014-04-30,1883.95,13.41,64.49,123.44,12.8
2014-05-01,1883.68,13.25,64.5,123.44,12.6
2014-05-02,1881.14,12.91,64.54,124.13,12.56
2014-05-05,1884.66,13.29,64.4,123.56,12.57
2014-05-06,1867.72,13.8,64.93,121.18,12.25
2014-05-07,1878.21,13.4,62.64,123.27,11.77
2014-05-08,1875.63,13.43,62.16,123.93,11.71
2014-05-09,1878.48,12.92,61.76,125.6,11.14
2014-05-12,1896.65,12.23,61.76,125.28,8.81
2014-05-13,1897.45,12.13,61.76,124.3,8.22
2014-05-14,1888.53,12.17,69.03,122.75,7.91
2014-05-15,1870.85,13.17,71.6,123.6,8.25
2014-05-16,1877.86,12.44,68.72,127.23,7.49
2014-05-19,1885.08,12.42,67.58,128.18,7.58
2014-05-20,1872.83,12.96,68.77,127.47,7.81
2014-05-21,1888.03,11.91,66.56,123.89,8.17
2014-05-22,1892.49,12.03,68.06,123.68,8.18
2014-05-23,1900.53,11.36,66.86,125.13,8.28
2014-05-23,1900.53,11.36,66.86,125.13,8.28
2014-05-27,1911.91,11.51,64.95,123.64,8.04
2014-05-28,1909.78,11.68,67.37,124.18,7.96
2014-05-29,1920.03,11.57,66.93,125.81,7.99
2014-05-30,1923.57,11.4,67.95,124.23,7.93
2014-06-02,1924.97,11.58,68.76,123.33,7.94
2014-06-03,1924.24,11.87,68.19,121.79,7.93
2014-06-04,1927.88,12.08,67.67,121.48,7.93
2014-06-05,1940.46,11.68,65.47,122.21,7.69
2014-06-06,1949.44,10.73,67.08,122.88,7.67
2014-06-09,1951.27,11.15,70.88,124.67,7.66
2014-06-10,1950.79,10.99,70.5,125.38,7.61
2014-06-11,1943.89,11.6,74.21,126.71,7.1
2014-06-12,1930.11,12.56,79.97,127.82,7.56
2014-06-13,1936.16,12.18,79.81,127.78,7.46
2014-06-16,1937.78,12.65,81.5,127.67,6.71
2014-06-17,1941.99,12.06,78.41,130.18,6.66
2014-06-18,1956.98,10.61,71.76,129.53,7.03
2014-06-19,1959.48,10.62,73.41,138.61,6.68
2014-06-20,1962.87,10.85,73.33,143.26,6.09
2014-06-23,1962.61,10.98,72.58,139.41,6.03
2014-06-24,1949.98,12.13,75.24,134.65,6.22
2014-06-25,1959.53,11.59,72.31,131.82,6.1
2014-06-26,1957.22,11.63,72.86,132.81,6.1
2014-06-27,1960.96,11.26,72.72,135.36,5.88
2014-06-30,1960.23,11.57,71.56,139.35,5.87
2014-07-01,1973.32,11.15,69.28,139.36,6.31
2014-07-02,1974.62,10.82,68.15,140.37,6.31
2014-07-03,1985.44,10.32,68.35,142.28,6.53
2014-07-03,1985.44,10.32,68.35,142.28,6.53
2014-07-07,1977.65,11.33,71.66,137.76,6.25
2014-07-08,1963.71,11.98,73.21,134.2,6.42
2014-07-09,1972.83,11.65,76.28,135.8,6.59
2014-07-10,1964.68,12.59,82.14,134.43,6.74
2014-07-11,1967.57,12.08,79.91,138.74,6.64
2014-07-14,1977.1,11.82,77.29,139.94,6.35
2014-07-15,1973.28,11.96,78.92,136.92,6.28
2014-07-16,1981.57,11.0,75.81,134.86,6.4
2014-07-17,1958.12,14.54,89.96,131.65,7.57
2014-07-18,1978.22,12.06,80.37,141.19,7.98
2014-07-21,1973.63,12.81,81.41,138.75,8.0
2014-07-22,1983.53,12.24,75.22,136.37,8.13
2014-07-23,1987.01,11.52,76.64,132.55,8.16
2014-07-24,1987.98,11.84,77.66,133.8,7.89
2014-07-25,1978.34,12.69,81.08,135.26,7.89
2014-07-28,1978.91,12.56,81.21,135.02,7.89
2014-07-29,1969.95,13.28,81.72,132.35,7.99
2014-07-30,1970.07,13.33,83.58,130.54,7.99
2014-07-31,1930.67,16.95,97.42,128.71,10.5
2014-08-01,1925.15,17.03,101.11,128.93,10.53
2014-08-04,1938.99,15.12,93.12,126.86,10.67
2014-08-05,1920.21,16.87,98.32,124.62,11.17
2014-08-06,1920.24,16.37,96.38,124.41,10.93
2014-08-07,1909.57,16.66,97.4,124.68,11.01
2014-08-08,1931.59,15.77,91.84,120.36,11.63
2014-08-11,1936.92,14.23,87.54,124.24,11.66
2014-08-12,1933.75,14.13,85.98,123.69,11.55
2014-08-13,1946.72,12.9,81.27,126.93,11.76
2014-08-14,1955.18,12.42,78.48,132.46,11.79
2014-08-15,1955.06,13.15,82.2,135.43,11.03
2014-08-18,1971.74,12.32,81.02,138.46,10.81
2014-08-19,1981.6,12.21,80.84,138.69,10.93
2014-08-20,1986.51,11.78,79.9,135.46,10.86
2014-08-21,1992.37,11.76,79.61,135.75,10.87
2014-08-22,1988.4,11.47,79.58,135.1,10.89
2014-08-25,1997.92,11.7,79.33,135.42,10.92
2014-08-26,2000.02,11.63,79.39,133.54,10.92
2014-08-27,2000.12,11.78,78.85,135.41,10.83
2014-08-28,1996.74,12.05,80.53,137.95,10.83
2014-08-29,2003.37,11.98,81.11,127.01,8.14
2014-08-29,2003.37,11.98,81.11,127.01,8.14
2014-09-02,2002.28,12.25,82.41,131.72,8.1
2014-09-03,2000.72,12.36,80.77,131.55,7.7
2014-09-04,1997.65,12.64,79.99,130.15,6.86
2014-09-05,2007.71,12.09,77.33,137.49,7.06
2014-09-08,2001.54,12.66,77.84,132.91,6.85
2014-09-09,1988.44,13.5,79.3,136.88,5.99
2014-09-10,1995.69,12.88,82.12,130.53,6.05
2014-09-11,1997.45,12.8,83.1,132.72,6.03
2014-09-12,1985.54,13.31,89.25,127.37,5.93
2014-09-15,1984.13,14.12,91.58,127.09,5.74
2014-09-16,1998.98,12.73,84.52,126.81,6.37
2014-09-17,2001.57,12.65,81.52,138.13,5.69
2014-09-18,2011.36,12.03,77.47,142.1,5.68
2014-09-19,2010.4,12.11,77.7,146.08,5.61
2014-09-22,1994.29,13.69,87.41,139.85,6.19
2014-09-23,1982.77,14.93,91.9,132.46,6.49
2014-09-24,1998.3,13.27,86.21,126.9,6.84
2014-09-25,1965.99,15.64,96.72,132.24,8.9
2014-09-26,1982.85,14.85,90.63,130.49,9.32
2014-09-29,1977.8,15.98,95.02,131.67,9.35
2014-09-30,1972.29,16.31,92.47,127.73,9.35
2014-10-01,1946.16,16.71,98.12,123.17,10.48
2014-10-02,1946.17,16.16,93.75,125.35,10.47
2014-10-03,1967.9,14.55,87.77,122.53,11.16
2014-10-06,1964.82,15.46,88.73,126.96,11.05
2014-10-07,1935.1,17.2,99.2,120.85,12.24
2014-10-08,1968.89,15.11,89.08,128.08,13.41
2014-10-09,1928.21,18.76,102.13,123.58,15.09
2014-10-10,1906.13,21.24,113.38,130.82,15.58
2014-10-13,1874.74,24.64,131.57,130.36,16.48
2014-10-14,1877.7,22.79,120.61,127.78,16.48
2014-10-15,1862.49,26.25,129.01,111.31,16.49
2014-10-16,1862.76,25.2,121.94,127.97,16.5
2014-10-17,1886.76,21.99,118.84,131.71,17.12
2014-10-20,1904.01,18.57,108.83,120.62,17.44
2014-10-21,1941.28,16.08,104.09,129.18,18.46
2014-10-22,1927.11,17.87,108.82,127.04,18.5
2014-10-23,1950.82,16.53,102.05,128.77,18.73
2014-10-24,1964.58,16.11,104.38,125.57,18.02
2014-10-27,1961.63,16.04,100.75,123.77,17.81
2014-10-28,1985.05,14.39,95.89,127.56,18.24
2014-10-29,1982.3,15.15,99.34,124.18,18.22
2014-10-30,1994.65,14.52,98.52,121.02,17.74
2014-10-31,2018.05,14.03,94.1,124.75,18.16
2014-11-03,2017.81,14.73,93.19,124.64,17.74
2014-11-04,2012.1,14.89,92.44,124.19,17.75
2014-11-05,2023.57,14.17,87.08,125.66,17.04
2014-11-06,2031.21,13.67,83.42,124.93,16.03
2014-11-07,2031.92,13.12,80.44,127.08,14.41
2014-11-10,2038.26,12.67,79.7,130.51,13.9
2014-11-11,2039.68,12.92,79.79,127.11,12.67
2014-11-12,2038.25,13.02,83.1,125.71,12.67
2014-11-13,2039.33,13.79,86.29,128.96,12.35
2014-11-14,2039.82,13.31,85.58,128.68,12.34
2014-11-17,2041.32,13.99,84.79,123.69,11.34
2014-11-18,2051.8,13.86,82.6,132.03,10.99
2014-11-19,2048.72,13.96,81.06,124.66,8.76
2014-11-20,2052.75,13.58,79.14,136.35,8.44
2014-11-21,2063.5,12.9,79.34,138.46,7.67
2014-11-24,2069.41,12.62,79.25,140.18,7.31
2014-11-25,2067.03,12.25,77.93,126.27,7.3
2014-11-26,2072.83,12.07,77.04,139.86,6.15
