Date,VIX,VXN NASDAQ,High Yield Spread
2019-04-11,13.02,16.66,3.79
2019-04-12,12.01,15.63,3.68
2019-04-15,12.32,15.93,3.68
2019-04-16,12.18,15.88,3.64
2019-04-17,12.6,15.86,3.67
2019-04-18,12.09,15.15,3.73
2019-04-19,,,
2019-04-22,12.42,15.74,3.73
2019-04-23,12.28,16.15,3.72
2019-04-24,13.14,16.67,3.73
2019-04-25,13.25,16.49,3.75
2019-04-26,12.73,15.79,3.76
2019-04-29,13.11,16.44,3.73
2019-04-30,13.12,16.6,3.73
2019-05-01,14.8,17.93,3.71
2019-05-02,14.42,17.62,3.74
2019-05-03,12.87,15.98,3.72
2019-05-06,15.44,18.7,3.82
2019-05-07,19.32,22.86,3.89
2019-05-08,19.4,22.52,3.87
2019-05-09,19.1,22.03,3.99
2019-05-10,16.04,19.1,4.01
2019-05-13,20.55,25.25,4.2
2019-05-14,18.06,22.23,4.13
2019-05-15,16.44,19.92,4.17
2019-05-16,15.29,18.4,4.06
2019-05-17,15.96,19.39,4.07
2019-05-20,16.31,21.64,4.06
2019-05-21,14.95,19.58,3.99
2019-05-22,14.75,19.84,4.03
2019-05-23,16.92,21.31,4.22
2019-05-24,15.85,20.63,4.16
2019-05-27,,,4.16
2019-05-28,17.5,21.83,4.19
2019-05-29,17.9,22.23,4.36
2019-05-30,17.3,21.68,4.33
2019-05-31,18.71,23.23,4.59
2019-06-03,18.86,24.22,4.7
2019-06-04,16.97,21.49,4.53
2019-06-05,16.09,20.87,4.48
2019-06-06,15.93,20.32,4.42
2019-06-07,16.3,19.93,4.37
2019-06-10,15.94,19.98,4.23
2019-06-11,15.99,20.22,4.2
2019-06-12,15.91,20.58,4.22
2019-06-13,15.82,20.03,4.24
2019-06-14,15.28,19.85,4.23
2019-06-17,15.35,20.04,4.23
2019-06-18,15.15,19.51,4.14
2019-06-19,14.33,18.8,4.16
2019-06-20,14.75,18.71,4.03
2019-06-21,15.4,19.18,3.95
2019-06-24,15.26,19.46,4.0
2019-06-25,16.28,20.77,4.09
2019-06-26,16.21,20.46,4.05
2019-06-27,15.82,20.07,4.09
2019-06-28,15.08,19.76,4.07
2019-07-01,14.06,17.64,3.99
2019-07-02,12.93,16.29,4.04
2019-07-03,12.57,16.15,4.02
2019-07-04,,,4.02
2019-07-05,13.28,16.47,3.98
2019-07-08,13.96,17.77,4.0
2019-07-09,14.09,17.42,4.03
2019-07-10,13.03,16.43,4.01
2019-07-11,12.93,16.64,4.0
2019-07-12,12.39,16.25,4.02
2019-07-15,12.68,16.22,4.0
2019-07-16,12.86,16.66,3.96
2019-07-17,13.97,18.0,4.01
2019-07-18,13.53,17.01,4.11
2019-07-19,14.45,17.69,4.07
2019-07-22,13.53,17.07,4.06
2019-07-23,12.61,16.07,3.99
2019-07-24,12.07,15.41,3.98
2019-07-25,12.74,16.02,3.93
2019-07-26,12.16,15.42,3.89
2019-07-29,12.83,16.35,3.93
2019-07-30,13.94,17.53,3.97
2019-07-31,16.12,18.78,3.93
2019-08-01,17.87,21.06,4.1
2019-08-02,17.61,21.37,4.19
2019-08-05,24.59,27.56,4.53
2019-08-06,20.17,24.27,4.46
2019-08-07,19.49,23.47,4.52
2019-08-08,16.91,21.14,4.31
2019-08-09,17.97,21.77,4.31
2019-08-12,21.09,25.18,4.4
2019-08-13,17.52,21.82,4.25
2019-08-14,22.1,26.38,4.49
2019-08-15,21.18,24.79,4.52
2019-08-16,18.47,21.51,4.47
2019-08-19,16.88,20.43,4.36
2019-08-20,17.5,21.27,4.35
2019-08-21,15.8,19.81,4.21
2019-08-22,16.68,20.83,4.16
2019-08-23,19.87,23.66,4.25
2019-08-26,19.32,23.24,4.22
2019-08-27,20.31,24.11,4.19
2019-08-28,19.35,23.12,4.17
2019-08-29,17.88,21.25,4.08
2019-08-30,18.98,22.39,4.09
2019-09-02,,,4.13
2019-09-03,19.66,23.37,4.23
2019-09-04,17.33,21.44,4.23
2019-09-05,16.27,19.91,4.07
2019-09-06,15.0,18.82,4.05
2019-09-09,15.27,19.42,3.99
2019-09-10,15.2,19.57,3.9
2019-09-11,14.61,18.6,3.92
2019-09-12,14.22,17.88,3.85
2019-09-13,13.74,18.13,3.83
2019-09-16,14.67,19.04,3.8
2019-09-17,14.44,18.58,3.81
2019-09-18,13.95,18.04,3.82
2019-09-19,14.05,17.55,3.77
2019-09-20,15.32,19.11,3.81
2019-09-23,14.91,18.64,3.84
2019-09-24,17.05,20.45,3.9
2019-09-25,15.96,19.14,3.91
2019-09-26,16.07,19.41,3.95
2019-09-27,17.22,20.89,3.99
2019-09-30,16.24,20.03,4.02
2019-10-01,18.56,21.95,4.08
2019-10-02,20.56,23.71,4.28
2019-10-03,19.12,22.33,4.4
2019-10-04,17.04,20.24,4.38
2019-10-07,17.86,21.63,4.31
2019-10-08,20.28,23.4,4.39
2019-10-09,18.64,21.88,4.32
2019-10-10,17.57,21.0,4.26
2019-10-11,15.58,19.44,4.1
2019-10-14,14.57,18.61,4.08
2019-10-15,13.54,17.18,4.01
2019-10-16,13.68,17.58,4.01
2019-10-17,13.79,17.39,4.0
2019-10-18,14.25,17.82,4.02
2019-10-21,14.0,17.39,3.98
2019-10-22,14.46,18.34,3.99
2019-10-23,14.01,17.78,3.98
2019-10-24,13.71,17.35,3.96
2019-10-25,12.65,16.17,3.89
2019-10-28,13.11,16.81,3.85
2019-10-29,13.2,17.47,3.86
2019-10-30,12.33,16.71,3.96
2019-10-31,13.22,17.36,4.15
2019-11-01,12.3,16.27,4.09
2019-11-04,12.83,16.56,3.99
2019-11-05,13.1,17.08,3.97
2019-11-06,12.62,16.45,4.02
2019-11-07,12.73,16.66,3.96
2019-11-08,12.07,16.17,4.0
2019-11-11,12.69,16.04,3.99
2019-11-12,12.68,15.86,4.0
2019-11-13,13.0,16.24,4.05
2019-11-14,13.05,15.85,4.08
2019-11-15,12.05,14.57,4.06
2019-11-18,12.46,14.94,4.09
2019-11-19,12.86,15.25,4.12
2019-11-20,12.78,15.61,4.18
2019-11-21,13.13,16.07,4.17
2019-11-22,12.34,15.6,4.13
2019-11-25,11.87,15.08,4.08
2019-11-26,11.54,14.78,4.05
2019-11-27,11.75,14.86,3.99
2019-11-28,,,
2019-11-29,12.62,15.84,4.01
2019-12-02,14.91,18.07,4.03
2019-12-03,15.96,19.16,4.14
2019-12-04,14.8,18.33,4.02
2019-12-05,14.52,17.97,4.0
2019-12-06,13.62,16.44,3.89
2019-12-09,15.86,18.15,3.88
2019-12-10,15.68,18.02,3.84
2019-12-11,14.99,17.41,3.83
2019-12-12,13.94,16.55,3.7
2019-12-13,12.63,15.09,3.71
2019-12-16,12.14,14.02,3.62
2019-12-17,12.29,14.42,3.58
2019-12-18,12.58,14.75,3.51
2019-12-19,12.5,14.42,3.54
2019-12-20,12.51,14.47,3.53
2019-12-23,12.61,15.16,3.52
2019-12-24,12.67,15.14,3.53
2019-12-25,,,
2019-12-26,12.65,15.07,3.53
2019-12-27,13.43,16.36,3.56
2019-12-30,14.82,17.9,3.6
2019-12-31,13.78,16.89,3.6
2020-01-01,,,
2020-01-02,12.47,16.0,3.56
2020-01-03,14.02,16.95,3.61
2020-01-06,13.85,17.19,3.57
2020-01-07,13.79,17.15,3.54
2020-01-08,13.45,16.93,3.5
2020-01-09,12.54,16.04,3.49
2020-01-10,12.56,16.48,3.48
2020-01-13,12.32,15.57,3.48
2020-01-14,12.39,15.83,3.45
2020-01-15,12.42,15.54,3.44
2020-01-16,12.32,14.95,3.42
2020-01-17,12.1,14.97,3.39
2020-01-20,,,3.38
2020-01-21,12.85,16.22,3.47
2020-01-22,12.91,16.49,3.49
2020-01-23,12.98,16.23,3.58
2020-01-24,14.56,18.07,3.68
2020-01-27,18.23,21.46,4.03
2020-01-28,16.28,19.61,3.86
2020-01-29,16.39,19.57,3.83
2020-01-30,15.49,17.75,3.95
2020-01-31,18.84,21.33,4.03
2020-02-03,17.97,20.4,3.97
2020-02-04,16.05,18.45,3.85
2020-02-05,15.15,18.52,3.75
2020-02-06,14.96,18.41,3.7
2020-02-07,15.47,19.42,3.75
2020-02-10,15.04,19.31,3.75
2020-02-11,15.18,19.66,3.65
2020-02-12,13.74,18.04,3.59
2020-02-13,14.15,18.46,3.57
2020-02-14,13.68,17.95,3.56
2020-02-17,,,3.56
2020-02-18,14.83,19.12,3.61
2020-02-19,14.38,18.58,3.57
2020-02-20,15.56,20.33,3.62
2020-02-21,17.08,22.46,3.66
2020-02-24,25.03,29.23,4.03
2020-02-25,27.85,31.03,4.18
2020-02-26,27.56,30.38,4.27
2020-02-27,39.16,41.0,4.62
2020-02-28,40.11,43.13,5.04
2020-03-02,33.42,35.1,4.97
2020-03-03,36.82,39.33,4.84
2020-03-04,31.99,33.54,4.75
2020-03-05,39.62,41.4,5.05
2020-03-06,41.94,43.97,5.64
2020-03-09,54.46,53.68,6.68
2020-03-10,47.3,47.43,6.38
2020-03-11,53.9,50.7,6.61
2020-03-12,75.47,67.83,7.42
2020-03-13,57.83,51.84,7.31
2020-03-16,82.69,80.08,8.38
2020-03-17,75.91,71.55,8.41
2020-03-18,76.45,74.22,9.04
2020-03-19,72.0,69.12,9.82
2020-03-20,66.04,63.85,10.09
2020-03-23,61.59,58.36,10.87
2020-03-24,61.67,56.95,10.55
2020-03-25,63.95,60.99,10.11
2020-03-26,61.0,57.6,9.29
2020-03-27,65.54,61.38,8.99
2020-03-30,57.08,55.04,8.82
2020-03-31,53.54,51.29,8.77
2020-04-01,57.06,54.29,9.11
2020-04-02,50.91,48.91,9.17
2020-04-03,46.8,44.87,9.43
2020-04-06,45.24,42.93,9.26
2020-04-07,46.7,44.69,8.88
2020-04-08,43.35,42.34,8.81
2020-04-09,41.67,41.36,7.96
2020-04-10,,,
2020-04-13,41.17,41.34,7.7
2020-04-14,37.76,38.33,7.35
2020-04-15,40.84,40.85,7.64
2020-04-16,40.11,40.36,7.58
2020-04-17,38.15,38.37,7.31
2020-04-20,43.83,43.85,7.52
2020-04-21,45.41,45.37,7.9
2020-04-22,41.98,42.37,7.85
2020-04-23,41.38,41.66,7.87
2020-04-24,35.93,36.5,8.03
2020-04-27,33.29,35.26,8.01
2020-04-28,33.57,36.61,8.02
2020-04-29,31.23,32.85,7.87
2020-04-30,34.15,35.28,7.63
2020-05-01,37.19,37.76,7.7
2020-05-04,35.97,36.86,7.79
2020-05-05,33.61,35.37,7.6
2020-05-06,34.12,35.6,7.6
2020-05-07,31.44,33.58,7.6
2020-05-08,27.98,30.64,7.52
2020-05-11,27.57,28.82,7.51
2020-05-12,33.04,33.3,7.42
2020-05-13,35.28,36.12,7.61
2020-05-14,32.61,33.79,7.77
2020-05-15,31.89,33.49,7.78
2020-05-18,29.3,30.22,7.41
2020-05-19,30.53,30.74,7.35
2020-05-20,27.99,29.12,7.16
2020-05-21,29.53,30.73,7.08
2020-05-22,28.16,29.36,7.06
2020-05-25,,,7.06
2020-05-26,28.01,29.42,6.75
2020-05-27,27.62,29.52,6.7
2020-05-28,28.59,29.68,6.6
2020-05-29,27.51,27.96,6.71
2020-06-01,28.23,28.99,6.43
2020-06-02,26.84,27.68,6.18
2020-06-03,25.66,27.45,5.8
2020-06-04,25.81,27.43,5.83
2020-06-05,24.52,25.53,5.5
2020-06-08,25.81,26.8,5.51
2020-06-09,27.57,28.7,5.75
2020-06-10,27.57,29.32,5.92
2020-06-11,40.79,36.81,6.4
2020-06-12,36.09,35.49,6.28
2020-06-15,34.4,33.67,6.25
2020-06-16,33.67,32.69,5.78
2020-06-17,33.47,32.91,5.85
2020-06-18,32.94,31.57,6.01
2020-06-19,35.12,32.54,6.02
2020-06-22,31.77,31.38,6.03
2020-06-23,31.37,31.23,6.02
2020-06-24,33.84,33.58,6.23
2020-06-25,32.22,31.81,6.3
2020-06-26,34.73,33.81,6.41
2020-06-29,31.78,32.3,6.52
2020-06-30,30.43,30.75,6.44
2020-07-01,28.62,29.51,6.33
2020-07-02,27.68,28.6,6.17
2020-07-03,,,6.17
2020-07-06,27.94,30.2,6.03
2020-07-07,29.43,31.72,6.04
2020-07-08,28.08,31.05,6.06
2020-07-09,29.26,32.68,6.14
2020-07-10,27.29,32.02,6.14
2020-07-13,32.19,37.6,6.01
2020-07-14,29.52,37.61,6.03
2020-07-15,27.76,35.84,5.81
2020-07-16,28.0,34.42,5.76
2020-07-17,25.68,30.77,5.74
2020-07-20,24.46,30.91,5.54
2020-07-21,24.84,30.91,5.33
2020-07-22,24.32,30.46,5.28
2020-07-23,26.08,32.75,5.26
2020-07-24,25.84,32.61,5.29
2020-07-27,24.74,31.55,5.24
2020-07-28,25.44,31.83,5.27
2020-07-29,24.1,30.13,5.15
2020-07-30,24.76,30.2,5.14
2020-07-31,24.46,27.93,5.16
2020-08-03,24.28,29.27,5.08
2020-08-04,23.76,29.12,5.13
2020-08-05,22.99,28.5,5.04
2020-08-06,22.65,28.53,5.06
2020-08-07,22.21,29.76,5.06
2020-08-10,22.13,29.86,5.09
2020-08-11,24.03,31.87,5.03
2020-08-12,22.28,30.16,5.1
2020-08-13,22.13,29.84,5.16
2020-08-14,22.05,29.15,5.26
2020-08-17,21.35,27.73,5.29
2020-08-18,21.51,26.9,5.26
2020-08-19,22.54,28.88,5.25
2020-08-20,22.72,28.44,5.28
2020-08-21,22.54,28.62,5.25
2020-08-24,22.37,29.83,5.17
2020-08-25,22.03,29.11,5.07
2020-08-26,23.27,32.1,5.02
2020-08-27,24.47,33.32,4.98
2020-08-28,22.96,32.8,5.0
2020-08-31,26.41,34.55,5.02
2020-09-01,26.12,34.67,4.97
2020-09-02,26.57,36.8,4.93
2020-09-03,33.6,42.09,5.04
2020-09-04,30.75,41.74,5.13
2020-09-07,,,5.13
2020-09-08,31.46,41.02,5.25
2020-09-09,28.81,38.25,5.16
2020-09-10,29.71,37.92,5.16
2020-09-11,26.87,35.27,5.21
2020-09-14,25.85,33.56,5.18
2020-09-15,25.59,33.79,5.14
2020-09-16,26.04,35.48,5.07
2020-09-17,26.46,36.27,5.14
2020-09-18,25.83,36.04,5.16
2020-09-21,27.78,36.43,5.42
2020-09-22,26.86,35.24,5.45
2020-09-23,28.58,37.25,5.47
2020-09-24,28.51,36.99,5.64
2020-09-25,26.38,34.93,5.64
2020-09-28,26.19,34.66,5.52
2020-09-29,26.27,35.25,5.5
2020-09-30,26.37,35.42,5.41
2020-10-01,26.7,34.99,5.36
2020-10-02,27.63,36.44,5.38
2020-10-05,27.96,35.67,5.18
2020-10-06,29.48,36.67,5.06
2020-10-07,28.06,35.61,5.02
2020-10-08,26.36,34.43,4.97
2020-10-09,25.0,32.6,4.92
2020-10-12,25.07,33.44,4.92
2020-10-13,26.07,34.48,4.88
2020-10-14,26.4,34.04,4.89
2020-10-15,26.97,34.54,5.01
2020-10-16,27.41,35.02,4.94
2020-10-19,29.18,36.14,4.91
2020-10-20,29.35,35.25,4.9
2020-10-21,28.65,35.08,4.91
2020-10-22,28.11,34.28,4.88
2020-10-23,27.55,33.45,4.87
2020-10-26,32.46,37.41,5.03
2020-10-27,33.35,36.56,5.06
2020-10-28,40.28,43.39,5.29
2020-10-29,37.59,40.08,5.25
2020-10-30,38.02,41.3,5.25
2020-11-02,37.13,40.9,5.25
2020-11-03,35.55,38.38,5.07
2020-11-04,29.57,33.36,4.79
2020-11-05,27.58,32.82,4.59
2020-11-06,24.86,30.01,4.67
2020-11-09,25.75,31.32,4.22
2020-11-10,24.8,32.53,4.37
2020-11-11,23.45,30.29,4.37
2020-11-12,25.35,30.91,4.62
2020-11-13,23.1,29.03,4.63
2020-11-16,22.45,27.37,4.5
2020-11-17,22.71,27.31,4.48
2020-11-18,23.84,27.47,4.42
2020-11-19,23.11,26.81,4.48
2020-11-20,23.7,26.91,4.49
2020-11-23,22.66,26.64,4.43
2020-11-24,21.64,25.99,4.31
2020-11-25,21.25,25.69,4.33
2020-11-26,,,4.33
2020-11-27,20.84,26.12,4.35
2020-11-30,20.57,26.68,4.33
2020-12-01,20.77,27.41,4.21
2020-12-02,21.17,27.55,4.17
2020-12-03,21.28,27.39,4.1
2020-12-04,20.79,27.02,4.03
2020-12-07,21.3,27.2,4.03
2020-12-08,20.68,26.08,4.03
2020-12-09,22.27,29.32,4.04
2020-12-10,22.52,29.15,4.08
2020-12-11,23.31,29.0,4.13
2020-12-14,24.72,29.44,4.07
2020-12-15,22.89,28.1,4.06
2020-12-16,22.5,27.85,4.06
2020-12-17,21.93,27.04,4.05
2020-12-18,21.57,26.91,4.03
2020-12-21,25.16,28.35,4.18
2020-12-22,24.23,27.94,4.12
2020-12-23,23.31,27.33,4.07
2020-12-24,21.53,25.94,4.05
2020-12-25,,,
2020-12-28,21.7,25.91,3.89
2020-12-29,23.08,26.82,3.85
2020-12-30,22.77,26.29,3.87
2020-12-31,22.75,26.93,3.86
2021-01-01,,,
2021-01-04,26.97,30.13,3.93
2021-01-05,25.34,28.42,3.92
2021-01-06,25.07,29.27,3.8
2021-01-07,22.37,26.99,3.78
2021-01-08,21.56,27.93,3.76
2021-01-11,24.08,28.92,3.82
2021-01-12,23.33,28.33,3.85
2021-01-13,22.21,27.36,3.82
2021-01-14,23.25,28.55,3.73
2021-01-15,24.34,29.17,3.74
2021-01-18,,,3.73
2021-01-19,23.24,27.71,3.71
2021-01-20,21.58,26.79,3.67
2021-01-21,21.32,27.01,3.65
2021-01-22,21.91,28.07,3.75
2021-01-25,23.19,28.73,3.75
2021-01-26,23.02,29.2,3.74
2021-01-27,37.21,39.61,3.85
2021-01-28,30.21,35.05,3.76
2021-01-29,33.09,37.44,3.79
2021-02-01,30.24,34.24,3.83
2021-02-02,25.56,29.49,3.75
2021-02-03,22.91,29.03,3.68
2021-02-04,21.77,27.09,3.64
2021-02-05,20.87,25.46,3.58
2021-02-08,21.24,26.18,3.54
2021-02-09,21.63,26.6,3.51
2021-02-10,21.99,27.41,3.51
2021-02-11,21.25,27.07,3.5
2021-02-12,19.97,26.36,3.48
2021-02-15,,,3.47
2021-02-16,21.46,28.52,3.41
2021-02-17,21.5,28.26,3.44
2021-02-18,22.49,27.59,3.46
2021-02-19,22.05,27.74,3.41
2021-02-22,23.45,31.02,3.44
2021-02-23,23.11,30.62,3.47
2021-02-24,21.34,28.67,3.42
2021-02-25,28.89,36.16,3.42
2021-02-26,27.95,34.06,3.52
2021-03-01,23.35,28.67,3.54
2021-03-02,24.1,30.11,3.53
2021-03-03,26.67,33.92,3.51
2021-03-04,28.57,34.83,3.54
2021-03-05,24.66,31.89,3.6
2021-03-08,25.47,33.87,3.57
2021-03-09,24.03,32.15,3.62
2021-03-10,22.56,31.52,3.63
2021-03-11,21.91,30.04,3.52
2021-03-12,20.69,30.1,3.55
2021-03-15,20.03,28.72,3.55
2021-03-16,19.79,29.27,3.55
2021-03-17,19.23,27.98,3.65
2021-03-18,21.58,30.61,3.66
2021-03-19,20.95,29.65,3.67
2021-03-22,18.88,26.7,3.58
2021-03-23,20.3,27.83,3.57
2021-03-24,21.2,28.97,3.51
2021-03-25,19.81,27.63,3.53
2021-03-26,18.86,25.64,3.48
2021-03-29,20.74,26.94,3.43
2021-03-30,19.61,26.39,3.44
2021-03-31,19.4,24.89,3.36
2021-04-01,17.33,23.21,3.33
2021-04-02,,23.21,
2021-04-05,17.91,23.93,3.25
2021-04-06,18.12,23.86,3.25
2021-04-07,17.16,23.43,3.22
2021-04-08,16.95,23.49,3.21
2021-04-09,16.69,23.23,3.24
2021-04-12,16.91,22.49,3.24
2021-04-13,16.65,22.11,3.32
2021-04-14,16.99,22.64,3.25
2021-04-15,16.57,21.68,3.25
2021-04-16,16.25,20.51,3.22
2021-04-19,17.29,22.82,3.25
2021-04-20,18.68,24.37,3.35
2021-04-21,17.5,22.82,3.34
2021-04-22,18.71,24.0,3.34
2021-04-23,17.33,22.32,3.29
2021-04-26,17.64,22.57,3.26
2021-04-27,17.56,22.71,3.24
2021-04-28,17.28,22.36,3.26
2021-04-29,17.61,22.42,3.24
2021-04-30,18.61,22.9,3.28
2021-05-03,18.31,23.34,3.27
2021-05-04,19.48,25.7,3.32
2021-05-05,19.15,25.66,3.29
2021-05-06,18.39,24.83,3.3
2021-05-07,16.69,22.79,3.27
2021-05-10,19.66,26.59,3.26
2021-05-11,21.84,27.86,3.36
2021-05-12,27.59,31.87,3.34
2021-05-13,23.13,29.02,3.37
2021-05-14,18.81,24.99,3.35
2021-05-17,19.72,25.59,3.35
2021-05-18,21.34,26.14,3.35
2021-05-19,22.18,26.66,3.4
2021-05-20,20.67,24.24,3.42
2021-05-21,20.15,24.3,3.37
2021-05-24,18.4,22.76,3.37
2021-05-25,18.84,23.4,3.34
2021-05-26,17.36,22.35,3.35
2021-05-27,16.74,22.12,3.3
2021-05-28,16.76,21.44,3.29
2021-05-31,,,3.34
2021-06-01,17.9,22.68,3.33
2021-06-02,17.48,22.01,3.31
2021-06-03,18.04,23.25,3.28
2021-06-04,16.42,21.22,3.28
2021-06-07,16.42,21.37,3.27
2021-06-08,17.07,21.58,3.26
2021-06-09,17.89,22.01,3.22
2021-06-10,16.1,19.98,3.23
2021-06-11,15.65,19.16,3.21
2021-06-14,16.39,20.06,3.17
2021-06-15,17.02,20.93,3.17
2021-06-16,18.15,21.46,3.12
2021-06-17,17.75,20.35,3.15
2021-06-18,20.7,22.43,3.18
2021-06-21,17.89,20.78,3.14
2021-06-22,16.66,20.0,3.15
2021-06-23,16.32,19.82,3.13
2021-06-24,15.97,19.6,3.08
2021-06-25,15.62,19.31,3.04
2021-06-28,15.76,19.58,3.05
2021-06-29,16.02,20.09,3.03
2021-06-30,15.83,20.14,3.04
2021-07-01,15.48,20.07,3.02
2021-07-02,15.07,19.28,3.04
2021-07-05,,,3.03
2021-07-06,16.44,21.0,3.05
2021-07-07,16.2,21.11,3.05
2021-07-08,19.0,23.6,3.14
2021-07-09,16.18,21.23,3.07
2021-07-12,16.17,19.68,3.05
2021-07-13,17.12,20.87,3.04
2021-07-14,16.33,19.99,3.1
2021-07-15,17.01,20.11,3.14
2021-07-16,18.45,21.06,3.18
2021-07-19,22.5,23.44,3.44
2021-07-20,19.73,21.68,3.38
2021-07-21,17.91,20.4,3.24
2021-07-22,17.69,19.78,3.24
2021-07-23,17.2,19.06,3.22
2021-07-26,17.58,20.37,3.21
2021-07-27,19.36,22.84,3.27
2021-07-28,18.31,20.96,3.26
2021-07-29,17.7,20.55,3.23
2021-07-30,18.24,20.81,3.26
2021-08-02,19.46,21.49,3.36
2021-08-03,18.04,20.52,3.42
2021-08-04,17.97,20.68,3.42
2021-08-05,17.28,20.19,3.37
2021-08-06,16.15,19.61,3.32
2021-08-09,16.72,19.69,3.34
2021-08-10,16.79,20.38,3.32
2021-08-11,16.06,20.45,3.37
2021-08-12,15.59,19.4,3.34
2021-08-13,15.45,18.52,3.36
2021-08-16,16.12,19.05,3.38
2021-08-17,17.91,21.17,3.37
2021-08-18,21.57,24.35,3.35
2021-08-19,21.67,23.52,3.42
2021-08-20,18.56,20.97,3.37
2021-08-23,17.15,19.8,3.34
2021-08-24,17.22,19.86,3.26
2021-08-25,16.79,19.6,3.22
2021-08-26,18.84,21.37,3.2
2021-08-27,16.39,18.54,3.17
2021-08-30,16.19,19.08,3.16
2021-08-31,16.48,19.48,3.21
2021-09-01,16.11,19.84,3.19
2021-09-02,16.41,20.03,3.16
2021-09-03,16.41,19.75,3.14
2021-09-06,,,3.13
2021-09-07,18.14,20.96,3.16
2021-09-08,17.96,20.81,3.16
2021-09-09,18.8,21.45,3.15
2021-09-10,20.95,22.75,3.11
2021-09-13,19.37,21.6,3.09
2021-09-14,19.46,21.68,3.11
2021-09-15,18.18,20.12,3.08
2021-09-16,18.69,20.17,3.06
2021-09-17,20.81,22.27,3.04
2021-09-20,25.71,27.23,3.23
2021-09-21,24.36,26.42,3.17
2021-09-22,20.87,22.97,3.09
2021-09-23,18.63,21.22,3.03
2021-09-24,17.75,20.93,3.05
2021-09-27,18.76,21.83,3.06
2021-09-28,23.25,27.35,3.13
2021-09-29,22.56,26.71,3.09
2021-09-30,23.14,26.65,3.15
2021-10-01,21.15,24.84,3.2
2021-10-04,22.96,27.72,3.21
2021-10-05,21.3,25.45,3.17
2021-10-06,21.0,24.87,3.29
2021-10-07,19.54,23.22,3.19
2021-10-08,18.77,23.16,3.2
2021-10-11,20.0,23.49,3.2
2021-10-12,19.85,23.41,3.28
2021-10-13,18.64,21.23,3.25
2021-10-14,16.86,19.09,3.18
2021-10-15,16.3,18.51,3.12
2021-10-18,16.31,18.83,3.11
2021-10-19,15.7,18.31,3.09
2021-10-20,15.49,18.73,3.07
2021-10-21,15.01,18.63,3.03
2021-10-22,15.43,19.12,3.07
2021-10-25,15.24,18.8,3.11
2021-10-26,15.98,19.38,3.09
2021-10-27,16.98,20.12,3.11
2021-10-28,16.53,19.75,3.08
2021-10-29,16.26,19.64,3.08
2021-11-01,16.41,19.73,3.16
2021-11-02,16.03,19.73,3.21
2021-11-03,15.1,19.43,3.18
2021-11-04,15.44,20.26,3.19
2021-11-05,16.48,21.57,3.12
2021-11-08,17.22,21.88,3.03
2021-11-09,17.78,22.69,3.08
2021-11-10,18.73,23.27,3.06
2021-11-11,17.66,22.37,3.06
2021-11-12,16.29,21.42,3.09
2021-11-15,16.49,21.71,3.1
2021-11-16,16.37,21.28,3.12
2021-11-17,17.11,21.56,3.17
2021-11-18,17.59,21.39,3.19
2021-11-19,17.91,21.75,3.24
2021-11-22,19.17,23.5,3.18
2021-11-23,19.38,24.43,3.3
2021-11-24,18.58,23.82,3.32
2021-11-25,,,3.32
2021-11-26,28.62,28.45,3.62
2021-11-29,22.96,24.63,3.53
2021-11-30,27.19,27.39,3.67
2021-12-01,31.12,30.95,3.58
2021-12-02,27.95,29.78,3.54
2021-12-03,30.67,33.41,3.56
2021-12-06,27.18,30.17,3.41
2021-12-07,21.89,25.79,3.16
2021-12-08,19.9,24.82,3.21
2021-12-09,21.58,26.42,3.25
2021-12-10,18.69,23.95,3.29
2021-12-13,20.31,24.04,3.33
2021-12-14,21.89,25.31,3.35
2021-12-15,19.29,23.42,3.33
2021-12-16,20.57,25.24,3.32
2021-12-17,21.57,26.55,3.36
2021-12-20,22.87,27.88,3.41
2021-12-21,21.01,24.96,3.25
2021-12-22,18.63,22.15,3.21
2021-12-23,17.96,21.32,3.12
2021-12-24,,21.32,
2021-12-27,17.68,21.72,3.02
2021-12-28,17.54,21.54,3.01
2021-12-29,16.95,21.28,3.03
2021-12-30,17.33,21.38,3.09
2021-12-31,17.22,21.2,3.1
2022-01-03,16.6,21.17,3.05
2022-01-04,16.91,22.32,3.09
2022-01-05,19.73,25.98,3.07
2022-01-06,19.61,25.81,3.15
2022-01-07,18.76,25.65,3.2
2022-01-10,19.4,25.83,3.24
2022-01-11,18.41,24.28,3.18
2022-01-12,17.62,23.44,3.06
2022-01-13,20.31,27.05,3.1
2022-01-14,19.19,25.72,3.09
2022-01-17,,,3.09
2022-01-18,22.79,29.36,3.12
2022-01-19,23.85,29.02,3.11
2022-01-20,25.59,30.61,3.1
2022-01-21,28.85,34.06,3.29
2022-01-24,29.9,35.55,3.44
2022-01-25,31.16,38.2,3.39
2022-01-26,31.96,38.1,3.25
2022-01-27,30.49,36.64,3.46
2022-01-28,27.66,33.31,3.61
2022-01-31,24.83,30.16,3.63
2022-02-01,21.96,28.0,3.51
2022-02-02,22.09,29.58,3.45
2022-02-03,24.35,31.24,3.51
2022-02-04,23.22,30.32,3.56
2022-02-07,22.86,30.02,3.6
2022-02-08,21.44,28.33,3.55
2022-02-09,19.96,26.87,3.46
2022-02-10,23.91,30.07,3.44
2022-02-11,27.36,34.16,3.66
2022-02-14,28.33,34.07,3.74
2022-02-15,25.7,31.16,3.67
