date,SPX,VIX,VVIX,Skew,Realized Vol,Returns
2011-05-09,1346.29,17.16,90.86,124.67,9.73,0.4533804653547277
2011-05-10,1357.16,15.91,87.56,126.23,10.09,0.8041619839871084
2011-05-11,1342.08,16.95,96.25,121.79,10.79,-1.1173631758988236
2011-05-12,1348.65,16.03,93.57,122.59,10.63,0.48834428253912787
2011-05-13,1337.77,17.07,93.86,121.9,10.97,-0.8100043542688503
2011-05-16,1329.47,18.24,94.44,123.58,11.18,-0.6223682001732073
2011-05-17,1328.98,17.55,93.64,121.14,11.11,-0.03686358634158104
2011-05-18,1340.68,16.23,90.7,125.82,10.79,0.8765217224823568
2011-05-19,1343.6,15.52,87.53,127.16,10.65,0.21756308222586782
2011-05-20,1333.27,17.43,90.23,129.15,9.85,-0.7718007432380335
2011-05-23,1317.37,18.27,92.08,124.78,10.56,-1.1997246485370225
2011-05-24,1316.28,17.82,88.47,123.13,10.55,-0.08277486091439203
2011-05-25,1320.47,17.07,85.29,122.89,10.14,0.317815760069947
2011-05-26,1325.69,16.09,81.48,125.43,10.02,0.3945344779678825
2011-05-27,1331.1,15.98,81.46,123.58,10.05,0.40725894613520325
2011-05-27,1331.1,15.98,81.46,123.58,10.05,0.0
2011-05-31,1345.2,15.45,80.92,123.91,10.63,1.0537032813141154
2011-06-01,1314.55,18.3,87.59,119.33,13.24,-2.304829914304651
2011-06-02,1312.94,18.09,85.22,119.2,13.19,-0.12255043417858898
2011-06-03,1300.16,17.95,85.54,116.8,13.4,-0.9781563581920035
2011-06-06,1286.17,18.49,88.15,116.02,13.56,-1.0818523892467404
2011-06-07,1284.94,18.07,83.72,116.07,13.49,-0.09567852747120464
2011-06-08,1279.56,18.79,88.98,118.76,13.49,-0.41957558140942136
2011-06-09,1289.0,17.77,85.65,117.27,13.4,0.7350455121099007
2011-06-10,1270.98,18.86,93.34,122.65,13.69,-1.407846751476718
2011-06-13,1271.83,19.61,98.35,120.99,13.59,0.06685517452423052
2011-06-14,1287.87,18.26,91.74,125.3,14.07,1.2532882723673302
2011-06-15,1265.42,21.32,105.07,124.32,15.29,-1.7585608026490647
2011-06-16,1267.64,22.73,100.39,122.35,15.32,0.1752821147853282
2011-06-17,1271.5,21.85,95.31,120.06,15.06,0.30404018474758765
2011-06-20,1278.36,19.99,90.25,117.44,15.15,0.5380700548932206
2011-06-21,1295.52,18.86,90.55,116.52,15.6,1.3334152526697676
2011-06-22,1287.14,18.52,91.71,114.74,15.19,-0.6489456149024326
2011-06-23,1283.5,19.29,93.09,116.79,15.22,-0.28319814775847074
2011-06-24,1268.45,21.1,99.14,115.92,15.72,-1.1795038682533874
2011-06-27,1280.1,20.56,94.29,119.46,15.96,0.9142517233402693
2011-06-28,1296.67,19.17,90.33,122.15,16.5,1.286123977310153
2011-06-29,1307.41,17.27,85.9,128.73,16.38,0.824864128276027
2011-06-30,1320.64,16.52,81.08,122.09,14.7,1.0068386646291336
2011-07-01,1339.67,15.87,78.64,119.63,15.54,1.430684739491854
2011-07-01,1339.67,15.87,78.64,119.63,15.54,0.0
2011-07-05,1337.88,16.06,81.34,121.78,15.19,-0.1337043391655041
2011-07-06,1339.22,16.34,82.69,121.51,14.71,0.10010833453429403
2011-07-07,1353.22,15.95,80.7,121.86,15.16,1.0399582665769433
2011-07-08,1343.8,15.95,80.82,119.68,15.33,-0.6985516092543226
2011-07-11,1319.49,18.39,90.87,123.08,16.36,-1.8256123199656975
2011-07-12,1313.64,19.87,88.39,119.21,15.68,-0.44433883819261905
2011-07-13,1317.72,19.91,88.92,124.79,15.73,0.310106049315579
2011-07-14,1308.87,20.8,95.72,126.63,15.28,-0.6738800871784166
2011-07-15,1316.14,19.53,89.33,129.24,14.05,0.5539040679880189
2011-07-18,1305.44,20.95,97.81,123.92,14.32,-0.8163061525228132
2011-07-19,1326.73,19.21,91.01,126.12,15.35,1.617711948389583
2011-07-20,1325.84,19.09,86.06,122.97,15.24,-0.06710473490973827
2011-07-21,1343.8,17.56,81.68,122.42,15.28,1.3455200670761065
2011-07-22,1345.02,17.52,82.45,121.59,15.13,0.09074613278100097
2011-07-25,1337.43,19.35,90.2,119.45,15.22,-0.5659020861895794
2011-07-26,1331.94,20.23,93.35,120.12,14.73,-0.4113335911232914
2011-07-27,1304.89,22.98,102.01,119.44,16.08,-2.0517780024378287
2011-07-28,1300.67,23.74,105.62,120.36,15.5,-0.3239229716375921
2011-07-29,1292.28,25.25,106.57,120.65,15.42,-0.6471416171186788
2011-08-01,1286.94,23.66,95.89,118.64,15.15,-0.4140792666031388
2011-08-02,1254.05,24.79,102.01,116.08,16.86,-2.588899365648244
2011-08-03,1260.34,23.38,98.58,117.27,16.96,0.5003212008481522
2011-08-04,1200.07,31.66,121.76,113.17,24.16,-4.900163740665529
2011-08-05,1199.38,32.0,118.61,119.36,23.88,-0.05751318168909164
2011-08-08,1119.46,48.0,134.63,121.06,33.33,-6.895833042745466
2011-08-09,1172.53,35.06,112.8,124.51,36.23,4.631738118329726
2011-08-10,1120.76,42.99,132.86,118.65,39.58,-4.515678075483553
2011-08-11,1172.64,39.0,128.76,119.99,42.52,4.525059058532175
2011-08-12,1178.81,36.36,120.19,119.79,42.5,0.5247837853274869
2011-08-15,1204.49,31.87,109.0,121.76,43.07,2.1550785789564535
2011-08-16,1192.76,32.85,104.66,122.41,43.09,-0.9786291472722999
2011-08-17,1193.89,31.58,104.62,126.16,42.73,0.09469340577277266
2011-08-18,1140.65,42.67,106.66,124.44,45.35,-4.561860806650028
2011-08-19,1123.53,43.05,111.58,124.05,45.47,-1.5122760800306434
2011-08-22,1123.82,42.44,111.25,119.4,45.47,0.0258081742149381
2011-08-23,1162.35,36.27,103.43,124.05,46.84,3.3710221597341987
2011-08-24,1177.6,35.9,104.54,123.37,47.05,1.303465109654281
2011-08-25,1159.27,39.76,112.4,120.81,46.81,-1.5687972317898855
2011-08-26,1176.8,35.59,104.72,122.97,47.04,1.5008393630514818
2011-08-29,1210.08,32.28,96.51,122.97,48.0,2.788758282049167
2011-08-30,1212.92,32.89,96.16,119.9,47.98,0.23442024767237163
2011-08-31,1218.89,31.62,94.16,120.01,47.17,0.4909932925226356
2011-09-01,1204.42,31.82,92.31,120.23,47.29,-1.194248526115398
2011-09-02,1173.97,33.92,91.0,119.33,44.98,-2.5606955849665676
2011-09-02,1173.97,37.81,91.0,113.87,44.98,0.0
2011-09-06,1165.24,37.0,97.01,121.04,45.05,-0.7464093032212225
2011-09-07,1198.62,33.38,93.3,118.75,39.67,2.8243820652058065
2011-09-08,1185.9,34.32,93.45,118.59,36.68,-1.066891504794603
2011-09-09,1154.23,38.52,99.07,116.9,34.23,-2.7068525002559385
2011-09-12,1162.27,38.59,97.07,117.23,30.54,0.694153445616869
2011-09-13,1172.87,36.91,96.14,118.05,30.64,0.9078747147885844
2011-09-14,1188.68,34.6,100.22,115.73,30.12,1.3389711169736476
2011-09-15,1209.11,31.97,96.69,120.0,30.47,1.7041104018524895
2011-09-16,1216.01,30.98,93.67,123.27,30.55,0.5690455416002148
2011-09-19,1204.09,32.73,95.95,120.76,26.72,-0.9850912270881551
2011-09-20,1202.09,32.86,92.9,120.61,26.11,-0.16623864054958565
2011-09-21,1166.76,37.32,98.58,120.18,28.27,-2.9831031890565054
2011-09-22,1129.56,41.35,103.91,119.37,28.1,-3.240250026243683
2011-09-23,1136.43,41.25,104.77,118.24,27.76,0.6063593439679295
2011-09-26,1162.95,39.02,102.89,120.34,28.5,2.30681105462693
2011-09-27,1175.38,37.71,100.31,119.55,28.37,1.0631619216616885
2011-09-28,1151.06,41.08,104.3,118.21,27.61,-2.0908242602619342
2011-09-29,1160.4,38.84,101.05,118.97,27.74,0.8081516300173678
2011-09-30,1131.42,42.96,101.08,114.83,29.0,-2.529129228036273
2011-10-03,1099.23,45.45,103.89,113.09,30.54,-2.886354629481778
2011-10-04,1123.95,40.82,99.31,115.28,30.13,2.2239331806361013
2011-10-05,1144.03,37.81,94.66,113.87,30.7,1.7707849893700365
2011-10-06,1164.97,36.27,93.52,115.42,29.79,1.813821922314528
2011-10-07,1155.46,36.2,92.57,116.1,29.69,-0.819680252892006
2011-10-10,1194.89,33.02,89.39,116.81,30.64,3.3555597853170505
2011-10-11,1195.54,32.86,90.98,118.91,30.58,0.054383522296828565
2011-10-12,1207.25,31.26,91.34,121.6,30.55,0.9747079611157515
2011-10-13,1203.66,30.7,95.1,121.98,30.2,-0.2978130791599371
2011-10-14,1224.58,28.24,94.69,121.9,30.29,1.7231013084970264
2011-10-17,1200.86,33.39,103.55,124.46,31.03,-1.9559961287189291
2011-10-18,1225.38,31.56,100.21,127.99,31.63,2.02130331972888
2011-10-19,1209.88,34.44,103.29,122.57,31.92,-1.2729818838075795
2011-10-20,1215.39,34.78,102.97,125.43,30.06,0.4543831804408512
2011-10-21,1238.25,31.32,98.05,127.19,28.76,1.8634079544892792
2011-10-24,1254.19,29.26,97.13,124.85,29.03,1.2790853398772921
2011-10-25,1229.05,32.22,97.75,122.65,28.62,-2.024843264612944
2011-10-26,1242.0,29.86,97.74,122.65,28.57,1.04814702724337
2011-10-27,1284.59,25.46,94.44,122.82,29.99,3.3716617775602886
2011-10-28,1285.09,24.53,94.19,121.18,29.86,0.03891535181890043
2011-10-31,1253.3,29.96,104.84,120.69,29.91,-2.504868216973945
2011-11-01,1218.28,34.77,113.15,126.65,29.65,-2.834004470968389
2011-11-02,1237.9,32.74,107.4,123.95,29.16,1.597636762997209
2011-11-03,1261.15,30.5,104.28,124.19,29.14,1.860760756451947
2011-11-04,1253.23,30.16,103.34,123.56,28.57,-0.6299784593889073
2011-11-07,1261.12,29.85,103.35,124.93,28.52,0.6275996498243774
2011-11-08,1275.92,27.48,98.05,124.77,26.31,1.166727200785992
2011-11-09,1229.1,36.16,122.73,122.87,29.35,-3.738529279356369
2011-11-10,1239.69,32.81,113.54,125.24,29.33,0.8579154122938346
2011-11-11,1263.85,30.04,112.1,124.56,30.06,1.9301269434906725
2011-11-14,1251.78,31.13,112.35,124.56,29.64,-0.9596079408942322
2011-11-15,1257.81,31.22,107.55,124.97,28.82,0.4805575097530124
2011-11-16,1236.91,33.51,111.18,122.92,28.54,-1.6755779391136083
2011-11-17,1216.13,34.51,111.86,121.59,28.76,-1.6942648369624176
2011-11-18,1215.65,32.0,101.92,120.04,28.72,-0.039477255856521856
2011-11-21,1192.98,32.91,99.6,115.15,28.73,-1.8824534649997566
2011-11-22,1188.04,31.97,98.53,114.92,28.44,-0.4149488108607474
2011-11-23,1161.79,33.98,101.46,116.78,28.63,-2.2342971201496673
2011-11-23,1161.79,33.98,101.46,116.78,28.63,0.0
2011-11-25,1158.67,34.47,98.98,114.77,28.49,-0.26891236049403244
2011-11-28,1192.55,32.13,96.23,118.63,28.27,2.88210760216857
2011-11-29,1195.19,30.64,95.47,116.45,28.28,0.22112969383296607
2011-11-30,1246.96,27.8,92.22,116.56,30.47,4.240342063777991
2011-12-01,1244.58,27.41,90.88,116.9,28.93,-0.1910465594686547
2011-12-02,1244.28,27.52,92.46,116.31,28.41,-0.024107422792193238
2011-12-05,1257.08,27.84,92.97,116.14,27.95,1.0234521802755792
2011-12-06,1258.47,28.13,92.21,115.16,27.88,0.11051262280358551
2011-12-07,1261.01,28.67,92.84,115.87,27.82,0.20162897586126602
2011-12-08,1234.35,30.59,94.97,115.37,28.46,-2.136847142775983
2011-12-09,1255.19,26.38,90.92,116.83,25.94,1.6742439809384415
2011-12-12,1236.47,25.67,93.21,120.26,26.28,-1.5026409891996106
2011-12-13,1225.73,25.41,94.55,119.44,25.63,-0.8723960779886827
2011-12-14,1211.82,26.04,99.63,120.66,25.69,-1.141322310898112
2011-12-15,1215.75,25.11,97.71,122.35,25.65,0.3237808535543156
2011-12-16,1219.66,24.29,94.28,119.22,25.01,0.3210961077953536
2011-12-19,1205.35,24.92,90.27,116.58,24.69,-1.1802150179861204
2011-12-20,1241.3,23.22,88.64,120.66,26.73,2.938923633991441
2011-12-21,1243.72,21.43,85.54,115.16,25.89,0.19476710569789915
2011-12-22,1254.0,21.16,86.18,115.56,26.01,0.8231553613984919
2011-12-23,1265.33,20.73,86.54,117.14,25.08,0.8994515513423386
2011-12-23,1265.33,20.73,86.54,117.14,25.08,0.0
2011-12-27,1265.43,21.91,88.13,116.53,24.99,0.007902764391107807
2011-12-28,1249.64,23.52,94.08,116.32,22.75,-1.2556475533817963
2011-12-29,1263.02,22.65,91.8,116.57,22.99,1.0650168721478699
2011-12-30,1257.6,23.4,91.7,116.21,18.04,-0.4300535862919215
2011-12-30,1257.6,23.4,91.7,116.21,18.04,0.0
2012-01-03,1277.06,22.97,91.39,117.1,18.82,1.5355418375209207
2012-01-04,1277.3,22.22,88.89,117.63,18.82,0.018791399857992466
2012-01-05,1281.06,21.48,87.69,117.76,18.47,0.2939385158613289
2012-01-06,1277.81,20.63,86.95,118.29,18.49,-0.25401851188711094
2012-01-09,1280.7,21.07,87.8,119.07,18.49,0.2259128343552906
2012-01-10,1292.08,20.69,88.82,118.99,17.27,0.8846519498231472
2012-01-11,1292.48,21.05,93.17,120.2,16.3,0.03095304447903228
2012-01-12,1295.5,20.47,90.51,120.78,15.47,0.23338676271165534
2012-01-13,1289.09,20.91,93.55,121.92,15.23,-0.49601779332832635
2012-01-13,1289.09,20.91,93.55,121.92,15.23,0.0
2012-01-17,1293.67,22.2,93.66,125.63,14.8,0.35465972840967364
2012-01-18,1308.04,20.89,90.09,130.78,15.22,1.104669323633066
2012-01-19,1314.5,19.87,88.73,129.6,15.31,0.49265315806270227
2012-01-20,1315.38,18.28,89.24,129.24,14.81,0.06692320811931822
2012-01-23,1316.0,18.67,89.59,125.83,10.68,0.04712356341335194
2012-01-24,1314.65,18.91,89.01,127.38,10.67,-0.1026362395993147
2012-01-25,1326.05,18.31,86.01,125.22,10.66,0.8634127936281153
2012-01-26,1318.43,18.57,88.92,122.96,10.37,-0.5762963674862105
2012-01-27,1316.33,18.53,87.44,121.5,10.38,-0.15940734220098646
2012-01-30,1313.01,19.4,89.86,121.99,9.51,-0.25253499086551
2012-01-31,1312.41,19.44,88.51,121.96,8.88,-0.045706973394398054
2012-02-01,1324.09,18.55,85.78,121.39,9.28,0.8860289331437619
2012-02-02,1325.54,17.98,84.1,122.26,7.57,0.10944925478258916
2012-02-03,1344.9,17.1,84.04,122.14,9.02,1.4499737264160701
2012-02-06,1344.33,17.76,85.38,123.63,8.97,-0.04239131710832324
2012-02-07,1347.05,17.65,83.79,123.02,8.97,0.20212685879011624
2012-02-08,1349.96,18.16,97.01,124.76,8.98,0.21579461175579256
2012-02-09,1351.95,18.63,100.76,126.48,8.43,0.14730323066491183
2012-02-10,1342.64,20.79,104.15,129.59,8.81,-0.6910169670604591
2012-02-13,1351.77,19.04,102.45,127.89,9.07,0.6777019788023537
2012-02-14,1350.5,19.54,107.82,129.96,8.92,-0.09399505552771627
2012-02-15,1343.23,21.14,114.65,128.88,9.04,-0.5397732995705936
2012-02-16,1358.04,19.22,110.41,130.29,9.16,1.096532252888617
2012-02-17,1361.23,17.78,108.56,129.54,9.02,0.23462189950568782
2012-02-17,1361.23,17.78,108.56,129.54,9.02,0.0
2012-02-21,1362.21,18.19,107.71,128.46,9.02,0.07196780852879579
2012-02-22,1357.66,18.19,100.81,127.7,9.09,-0.334575126341362
2012-02-23,1363.46,16.8,94.44,127.81,9.2,0.4262957005584894
2012-02-24,1365.74,17.31,99.43,128.72,8.75,0.16708196763969796
2012-02-27,1367.59,18.19,101.68,126.98,8.58,0.13536603940939737
2012-02-28,1372.18,17.96,99.13,125.65,8.64,0.33506493568948886
2012-02-29,1365.68,18.43,101.6,124.59,8.76,-0.47482429432547935
2012-03-01,1374.09,17.26,97.43,127.63,9.03,0.6139220748028996
2012-03-02,1369.63,17.29,96.94,125.2,8.55,-0.32510634673347416
2012-03-05,1364.33,18.05,98.18,126.23,8.65,-0.3877164727582936
2012-03-06,1343.36,20.87,105.11,126.49,8.87,-1.5489527433395318
2012-03-07,1352.63,19.07,100.46,126.02,9.2,0.6876907208801029
2012-03-08,1365.91,17.95,97.19,125.08,9.76,0.9770027761206329
2012-03-09,1370.87,17.11,97.98,124.78,9.8,0.36247016059477616
2012-03-12,1371.09,15.64,98.61,139.25,9.78,0.016046915379674783
2012-03-13,1395.95,14.8,98.47,122.89,11.34,1.796914314001119
2012-03-14,1394.28,15.31,106.63,118.82,11.1,-0.11970340792054288
2012-03-15,1402.6,15.42,108.42,136.51,11.27,0.5949504120039123
2012-03-16,1404.17,14.47,105.78,138.43,11.11,0.11187237741202927
2012-03-19,1409.75,15.04,106.49,128.85,10.46,0.3966002810361202
2012-03-20,1405.52,15.58,109.38,128.02,10.47,-0.30050426304927036
2012-03-21,1402.89,15.13,104.65,124.6,10.49,-0.18729464492867856
2012-03-22,1392.78,15.57,102.53,121.17,10.74,-0.7232644820101418
2012-03-23,1397.11,14.82,98.6,122.98,10.71,0.3104067527188104
2012-03-26,1416.51,14.26,96.08,118.02,11.66,1.3790282585130287
2012-03-27,1412.52,15.59,101.15,121.13,11.68,-0.28207566873393647
2012-03-28,1405.54,15.47,102.74,121.61,11.77,-0.49537726478604227
2012-03-29,1403.28,15.48,101.94,121.69,11.64,-0.16092170290043856
2012-03-30,1408.47,15.5,100.28,124.97,11.51,0.3691655299544058
2012-04-02,1419.04,15.64,100.38,123.13,11.75,0.7476577793073291
2012-04-03,1413.38,15.66,98.37,123.84,11.76,-0.3996587747434638
2012-04-04,1398.96,16.44,99.73,121.0,11.04,-1.025489547530353
2012-04-05,1398.08,16.7,99.47,120.61,10.76,-0.0629236642333092
2012-04-05,1398.08,16.7,99.47,120.61,10.76,0.0
2012-04-09,1382.2,18.81,104.59,119.05,10.94,-1.142343410577706
2012-04-10,1358.59,20.39,109.13,119.27,12.4,-1.722903544536177
2012-04-11,1368.71,20.02,111.19,118.43,12.68,0.7421293181564509
2012-04-12,1387.57,17.2,104.27,119.87,11.98,1.3685325404961968
2012-04-13,1370.26,19.55,110.76,118.19,12.75,-1.2553512960530442
2012-04-16,1369.57,19.55,110.97,116.67,12.61,-0.050368089595887164
2012-04-17,1390.78,18.46,107.01,121.83,13.66,1.5367918875513487
2012-04-18,1385.14,18.64,106.06,119.5,13.67,-0.40635232720984615
2012-04-19,1376.92,18.36,103.96,117.6,13.79,-0.5952096817443118
2012-04-20,1378.53,17.44,101.08,118.05,13.79,0.11685932847406633
2012-04-23,1366.94,18.97,104.01,117.19,13.86,-0.8443048985726151
2012-04-24,1371.97,18.1,99.84,118.36,13.88,0.36729981305998566
2012-04-25,1390.69,16.82,93.28,122.53,13.88,1.3552363677729873
2012-04-26,1399.98,16.24,89.65,121.03,14.03,0.6657923951737078
2012-04-27,1403.36,16.32,88.62,120.08,13.94,0.24114104160489724
2012-04-30,1397.91,17.15,89.32,119.83,14.02,-0.38910971640511405
2012-05-01,1405.82,16.6,87.06,120.18,14.13,0.5642498376375206
2012-05-02,1402.31,16.88,86.29,119.94,13.93,-0.24998855665210462
2012-05-03,1391.57,17.56,88.35,116.18,14.1,-0.7688270722404974
2012-05-04,1369.1,19.16,91.31,115.83,14.8,-1.6279016486759132
2012-05-07,1369.58,18.94,90.91,116.68,14.79,0.035053383740709244
2012-05-08,1363.72,19.05,91.33,117.23,14.36,-0.4287863738619395
2012-05-09,1354.58,20.08,102.07,115.05,13.24,-0.6724816572818403
2012-05-10,1357.99,18.83,98.65,115.11,12.98,0.251422215559892
2012-05-11,1353.39,19.89,100.12,114.7,12.17,-0.339310934903185
2012-05-14,1338.35,21.87,105.85,119.18,11.94,-1.1175044036911441
2012-05-15,1330.66,21.97,109.61,120.04,12.12,-0.5762452204680382
2012-05-16,1324.8,22.27,109.22,118.47,11.0,-0.4413555099659481
2012-05-17,1304.86,24.49,112.84,119.54,12.15,-1.5165749322566031
2012-05-18,1295.22,25.1,117.44,119.28,12.27,-0.741519043358835
2012-05-21,1315.99,22.01,108.5,119.56,13.49,1.5908669197356162
2012-05-22,1316.63,22.48,110.48,119.31,13.17,0.04862076658294832
2012-05-23,1318.86,22.33,107.48,119.52,13.1,0.1692285330010667
2012-05-24,1320.68,21.54,104.52,120.64,12.27,0.13790283825421373
2012-05-25,1317.82,21.76,103.1,120.38,12.08,-0.2167899276191806
2012-05-25,1317.82,21.76,103.1,120.38,12.08,0.0
2012-05-29,1332.42,21.03,100.98,122.39,12.71,1.1017981539835837
2012-05-30,1313.32,24.14,109.73,118.54,13.63,-1.4438555426152218
2012-05-31,1310.33,24.06,108.75,119.32,13.47,-0.22792684195200047
2012-06-01,1278.04,26.66,111.41,116.35,16.02,-2.4951359516333107
2012-06-04,1278.18,26.12,107.04,116.66,15.81,0.010953673794903052
2012-06-05,1285.5,24.68,102.78,117.07,14.93,0.5710556615777151
2012-06-06,1315.13,22.16,97.71,119.66,16.91,2.2787772335250183
2012-06-07,1314.99,21.72,98.36,120.01,16.84,-0.010645902098176339
2012-06-08,1325.66,21.23,96.6,122.09,16.91,0.8081387590454859
2012-06-11,1308.93,23.56,105.51,119.28,17.4,-1.2700439066485179
2012-06-12,1324.18,22.09,103.22,121.82,17.81,1.1583390373813107
2012-06-13,1314.88,24.27,110.6,120.37,17.6,-0.7047993222950365
2012-06-14,1329.1,21.68,107.78,115.05,17.87,1.075661473224191
2012-06-15,1342.84,21.11,108.23,126.08,18.12,1.0284752736562524
2012-06-18,1344.78,18.32,99.3,121.2,17.33,0.14436567200249711
2012-06-19,1357.98,18.38,98.13,123.09,17.44,0.9767870585814924
2012-06-20,1355.69,17.24,96.41,122.06,16.51,-0.16877516747354984
2012-06-21,1325.51,20.08,105.47,118.4,18.31,-2.251325877143495
2012-06-22,1335.02,18.11,104.13,116.37,18.49,0.7148981972021055
2012-06-25,1313.72,20.38,104.46,116.29,19.33,-1.6083465459972661
2012-06-26,1319.99,19.72,100.66,114.69,19.38,0.47613532585773716
2012-06-27,1331.85,19.45,98.11,115.85,19.2,0.8944792352300871
2012-06-28,1329.04,19.71,97.21,116.9,18.51,-0.2112076068222122
2012-06-29,1362.16,17.08,89.59,119.09,20.51,2.461479803416528
2012-07-02,1365.51,16.74,85.61,118.89,18.56,0.24563100993451856
2012-07-03,1374.02,16.66,84.59,118.33,18.71,0.6212764505379634
2012-07-03,1374.02,16.66,84.59,118.33,18.71,0.0
2012-07-05,1367.58,17.5,89.43,117.91,18.65,-0.46979952180121604
2012-07-06,1354.68,17.1,90.1,118.45,17.22,-0.9477490437645376
2012-07-09,1352.46,17.98,92.85,119.62,17.22,-0.16401076395319902
2012-07-10,1341.47,18.72,94.91,119.34,17.27,-0.8159128832764184
2012-07-11,1341.45,17.95,96.25,117.3,16.76,-0.001490912885989825
2012-07-12,1334.76,18.33,95.22,116.13,16.35,-0.49996180683616703
2012-07-13,1356.78,16.74,91.1,119.13,17.05,1.636274497101934
2012-07-16,1353.64,17.11,94.21,115.09,16.65,-0.2316985120192678
2012-07-17,1363.67,16.48,93.49,117.22,16.48,0.7382334405661178
2012-07-18,1372.78,16.16,94.03,116.59,16.65,0.6658286214577447
2012-07-19,1376.51,15.45,93.73,114.19,16.35,0.2713429495304103
2012-07-20,1362.66,16.27,100.61,116.52,16.68,-1.011263852275059
2012-07-23,1350.52,18.62,107.32,120.26,15.07,-0.8948968382666002
2012-07-24,1338.31,20.47,111.65,119.13,15.15,-0.9082079512297794
2012-07-25,1337.89,19.34,106.53,118.58,14.06,-0.0313877889132357
2012-07-26,1360.02,17.53,98.59,116.92,15.03,1.6405659452859416
2012-07-27,1385.97,16.7,93.08,114.4,16.08,1.8900849989626385
2012-07-30,1385.3,18.03,94.74,114.86,16.06,-0.04835328301134157
2012-07-31,1379.32,18.93,96.11,113.99,13.53,-0.43260985787338774
2012-08-01,1375.14,18.96,94.23,114.59,13.54,-0.30350799857287686
2012-08-02,1365.0,17.57,89.63,114.35,13.58,-0.7401115480310585
2012-08-03,1390.99,15.64,84.5,120.25,15.04,1.886129520593171
2012-08-06,1394.23,15.95,84.47,114.79,14.66,0.2326567712056992
2012-08-07,1401.35,15.99,86.87,113.55,14.74,0.5093766155781032
2012-08-08,1402.22,15.32,85.18,115.36,14.45,0.062063727884550446
2012-08-09,1402.8,15.28,83.91,119.84,14.45,0.0413544294347905
2012-08-10,1405.87,14.74,84.83,117.89,14.38,0.21860889478816747
2012-08-13,1404.11,13.7,89.58,121.65,13.32,-0.12526781188120387
2012-08-14,1403.93,14.85,94.33,122.05,13.3,-0.012820330212278219
2012-08-15,1405.53,14.63,97.95,119.89,13.1,0.11390090430037803
2012-08-16,1415.51,14.29,95.65,121.94,13.11,0.7075434332495446
2012-08-17,1418.16,13.45,95.02,123.79,13.08,0.187036653705961
2012-08-20,1418.13,14.02,96.64,125.84,12.63,-0.0021154395355287847
2012-08-21,1413.17,15.02,97.41,129.99,12.22,-0.35036944682847937
2012-08-22,1413.49,15.11,99.14,125.32,11.83,0.02264156293058998
2012-08-23,1402.08,15.96,98.4,122.41,12.14,-0.810497516365437
2012-08-24,1411.13,15.18,94.99,123.74,10.99,0.6433953540105122
2012-08-27,1410.44,16.35,94.89,121.53,8.87,-0.04890894174197595
2012-08-28,1409.3,16.49,94.43,120.28,8.87,-0.08085852327604881
