,Instrument,Company Common Name,Date,Price Close,Close Price
11390,1810.HK,,2020-10-16T00:00:00Z,23.15,23.15
11391,1810.HK,,2020-10-19T00:00:00Z,22.2,22.2
11392,1810.HK,,2020-10-20T00:00:00Z,22.2,22.2
11393,1810.HK,,2020-10-21T00:00:00Z,22.4,22.4
11394,1810.HK,,2020-10-22T00:00:00Z,22.35,22.35
11395,1810.HK,,2020-10-23T00:00:00Z,21.85,21.85
11396,1810.HK,,2020-10-27T00:00:00Z,21.1,21.1
11397,1810.HK,,2020-10-28T00:00:00Z,21.4,21.4
11398,1810.HK,,2020-10-29T00:00:00Z,21.8,21.8
11399,1810.HK,,2020-10-30T00:00:00Z,22.0,22.0
11400,1810.HK,,2020-11-02T00:00:00Z,22.1,22.1
11401,1810.HK,,2020-11-03T00:00:00Z,22.2,22.2
11402,1810.HK,,2020-11-04T00:00:00Z,23.95,23.95
11403,1810.HK,,2020-11-05T00:00:00Z,24.25,24.25
11404,1810.HK,,2020-11-06T00:00:00Z,25.1,25.1
11405,1810.HK,,2020-11-09T00:00:00Z,25.55,25.55
11406,1810.HK,,2020-11-10T00:00:00Z,24.45,24.45
11407,1810.HK,,2020-11-11T00:00:00Z,22.45,22.45
11408,1810.HK,,2020-11-12T00:00:00Z,23.25,23.25
11409,1810.HK,,2020-11-13T00:00:00Z,24.25,24.25
11410,1810.HK,,2020-11-16T00:00:00Z,25.2,25.2
11411,1810.HK,,2020-11-17T00:00:00Z,24.1,24.1
11412,1810.HK,,2020-11-18T00:00:00Z,24.0,24.0
11413,1810.HK,,2020-11-19T00:00:00Z,25.2,25.2
11414,1810.HK,,2020-11-20T00:00:00Z,25.55,25.55
11415,1810.HK,,2020-11-23T00:00:00Z,27.6,27.6
11416,1810.HK,,2020-11-24T00:00:00Z,27.15,27.15
11417,1810.HK,,2020-11-25T00:00:00Z,26.15,26.15
11418,1810.HK,,2020-11-26T00:00:00Z,26.6,26.6
11419,1810.HK,,2020-11-27T00:00:00Z,26.05,26.05
11420,1810.HK,,2020-11-30T00:00:00Z,26.5,26.5
11421,1810.HK,,2020-12-01T00:00:00Z,26.15,26.15
11422,1810.HK,,2020-12-02T00:00:00Z,24.3,24.3
11423,1810.HK,,2020-12-03T00:00:00Z,25.3,25.3
11424,1810.HK,,2020-12-04T00:00:00Z,25.35,25.35
11425,1810.HK,,2020-12-07T00:00:00Z,25.15,25.15
11426,1810.HK,,2020-12-08T00:00:00Z,26.35,26.35
11427,1810.HK,,2020-12-09T00:00:00Z,27.5,27.5
11428,1810.HK,,2020-12-10T00:00:00Z,27.6,27.6
11429,1810.HK,,2020-12-11T00:00:00Z,27.55,27.55
11430,1810.HK,,2020-12-14T00:00:00Z,29.2,29.2
11431,1810.HK,,2020-12-15T00:00:00Z,29.55,29.55
11432,1810.HK,,2020-12-16T00:00:00Z,29.3,29.3
11433,1810.HK,,2020-12-17T00:00:00Z,29.3,29.3
11434,1810.HK,,2020-12-18T00:00:00Z,28.8,28.8
11435,1810.HK,,2020-12-21T00:00:00Z,29.3,29.3
11436,1810.HK,,2020-12-22T00:00:00Z,29.65,29.65
11437,1810.HK,,2020-12-23T00:00:00Z,31.9,31.9
11438,1810.HK,,2020-12-24T00:00:00Z,32.45,32.45
11439,1810.HK,,2020-12-28T00:00:00Z,31.15,31.15
11440,1810.HK,,2020-12-29T00:00:00Z,32.8,32.8
11441,1810.HK,,2020-12-30T00:00:00Z,32.95,32.95
11442,1810.HK,,2020-12-31T00:00:00Z,33.2,33.2
11443,1810.HK,,2021-01-04T00:00:00Z,35.25,35.25
11444,1810.HK,,2021-01-05T00:00:00Z,35.3,35.3
11445,1810.HK,,2021-01-06T00:00:00Z,33.9,33.9
11446,1810.HK,,2021-01-07T00:00:00Z,32.0,32.0
11447,1810.HK,,2021-01-08T00:00:00Z,31.95,31.95
11448,1810.HK,,2021-01-11T00:00:00Z,32.05,32.05
11449,1810.HK,,2021-01-12T00:00:00Z,33.45,33.45
11450,1810.HK,,2021-01-13T00:00:00Z,33.0,33.0
11451,1810.HK,,2021-01-14T00:00:00Z,32.65,32.65
11452,1810.HK,,2021-01-15T00:00:00Z,29.3,29.3
11453,1810.HK,,2021-01-18T00:00:00Z,29.9,29.9
11454,1810.HK,,2021-01-19T00:00:00Z,31.4,31.4
11455,1810.HK,,2021-01-20T00:00:00Z,31.95,31.95
11456,1810.HK,,2021-01-21T00:00:00Z,30.95,30.95
11457,1810.HK,,2021-01-22T00:00:00Z,29.8,29.8
11458,1810.HK,,2021-01-25T00:00:00Z,30.55,30.55
11459,1810.HK,,2021-01-26T00:00:00Z,30.4,30.4
11460,1810.HK,,2021-01-27T00:00:00Z,29.55,29.55
11461,1810.HK,,2021-01-28T00:00:00Z,29.3,29.3
11462,1810.HK,,2021-01-29T00:00:00Z,29.2,29.2
11463,1810.HK,,2021-02-01T00:00:00Z,29.8,29.8
11464,1810.HK,,2021-02-02T00:00:00Z,29.7,29.7
11465,1810.HK,,2021-02-03T00:00:00Z,28.95,28.95
11466,1810.HK,,2021-02-04T00:00:00Z,27.55,27.55
11467,1810.HK,,2021-02-05T00:00:00Z,27.2,27.2
11468,1810.HK,,2021-02-08T00:00:00Z,27.15,27.15
11469,1810.HK,,2021-02-09T00:00:00Z,27.3,27.3
11470,1810.HK,,2021-02-10T00:00:00Z,27.45,27.45
11471,1810.HK,,2021-02-11T00:00:00Z,28.05,28.05
11472,1810.HK,,2021-02-16T00:00:00Z,29.55,29.55
11473,1810.HK,,2021-02-17T00:00:00Z,29.5,29.5
11474,1810.HK,,2021-02-18T00:00:00Z,28.8,28.8
11475,1810.HK,,2021-02-19T00:00:00Z,30.65,30.65
11476,1810.HK,,2021-02-22T00:00:00Z,29.0,29.0
11477,1810.HK,,2021-02-23T00:00:00Z,28.1,28.1
11478,1810.HK,,2021-02-24T00:00:00Z,26.85,26.85
11479,1810.HK,,2021-02-25T00:00:00Z,26.85,26.85
11480,1810.HK,,2021-02-26T00:00:00Z,25.3,25.3
11481,1810.HK,,2021-03-01T00:00:00Z,25.8,25.8
11482,1810.HK,,2021-03-02T00:00:00Z,26.05,26.05
11483,1810.HK,,2021-03-03T00:00:00Z,26.45,26.45
11484,1810.HK,,2021-03-04T00:00:00Z,25.4,25.4
11485,1810.HK,,2021-03-05T00:00:00Z,24.45,24.45
11486,1810.HK,,2021-03-08T00:00:00Z,22.35,22.35
11487,1810.HK,,2021-03-09T00:00:00Z,21.95,21.95
11488,1810.HK,,2021-03-10T00:00:00Z,21.8,21.8
11489,1810.HK,,2021-03-11T00:00:00Z,21.85,21.85
11490,1810.HK,,2021-03-12T00:00:00Z,22.75,22.75
11491,1810.HK,,2021-03-15T00:00:00Z,24.35,24.35
11492,1810.HK,,2021-03-16T00:00:00Z,26.3,26.3
11493,1810.HK,,2021-03-17T00:00:00Z,26.25,26.25
11494,1810.HK,,2021-03-18T00:00:00Z,26.2,26.2
11495,1810.HK,,2021-03-19T00:00:00Z,26.25,26.25
11496,1810.HK,,2021-03-22T00:00:00Z,26.75,26.75
11497,1810.HK,,2021-03-23T00:00:00Z,25.65,25.65
11498,1810.HK,,2021-03-24T00:00:00Z,25.0,25.0
11499,1810.HK,,2021-03-25T00:00:00Z,23.9,23.9
11500,1810.HK,,2021-03-26T00:00:00Z,25.4,25.4
11501,1810.HK,,2021-03-29T00:00:00Z,25.05,25.05
11502,1810.HK,,2021-03-30T00:00:00Z,25.6,25.6
11503,1810.HK,,2021-03-31T00:00:00Z,25.75,25.75
11504,1810.HK,,2021-04-01T00:00:00Z,26.45,26.45
11505,1810.HK,,2021-04-07T00:00:00Z,26.3,26.3
11506,1810.HK,,2021-04-08T00:00:00Z,26.2,26.2
11507,1810.HK,,2021-04-09T00:00:00Z,25.7,25.7
11508,1810.HK,,2021-04-12T00:00:00Z,24.95,24.95
11509,1810.HK,,2021-04-13T00:00:00Z,24.9,24.9
11510,1810.HK,,2021-04-14T00:00:00Z,25.4,25.4
11511,1810.HK,,2021-04-15T00:00:00Z,25.55,25.55
11512,1810.HK,,2021-04-16T00:00:00Z,26.05,26.05
11513,1810.HK,,2021-04-19T00:00:00Z,26.6,26.6
11514,1810.HK,,2021-04-20T00:00:00Z,26.8,26.8
11515,1810.HK,,2021-04-21T00:00:00Z,26.45,26.45
11516,1810.HK,,2021-04-22T00:00:00Z,26.45,26.45
11517,1810.HK,,2021-04-23T00:00:00Z,27.05,27.05
11518,1810.HK,,2021-04-26T00:00:00Z,26.4,26.4
11519,1810.HK,,2021-04-27T00:00:00Z,26.3,26.3
11520,1810.HK,,2021-04-28T00:00:00Z,25.3,25.3
11521,1810.HK,,2021-04-29T00:00:00Z,25.15,25.15
11522,1810.HK,,2021-04-30T00:00:00Z,24.6,24.6
11523,1810.HK,,2021-05-03T00:00:00Z,24.45,24.45
11524,1810.HK,,2021-05-04T00:00:00Z,24.8,24.8
11525,1810.HK,,2021-05-05T00:00:00Z,24.7,24.7
11526,1810.HK,,2021-05-06T00:00:00Z,25.5,25.5
11527,1810.HK,,2021-05-07T00:00:00Z,25.25,25.25
11528,1810.HK,,2021-05-10T00:00:00Z,25.2,25.2
11529,1810.HK,,2021-05-11T00:00:00Z,24.6,24.6
11530,1810.HK,,2021-05-12T00:00:00Z,26.1,26.1
11531,1810.HK,,2021-05-13T00:00:00Z,25.35,25.35
11532,1810.HK,,2021-05-14T00:00:00Z,25.85,25.85
11533,1810.HK,,2021-05-17T00:00:00Z,26.15,26.15
11534,1810.HK,,2021-05-18T00:00:00Z,26.6,26.6
11535,1810.HK,,2021-05-20T00:00:00Z,27.35,27.35
11536,1810.HK,,2021-05-21T00:00:00Z,27.45,27.45
11537,1810.HK,,2021-05-24T00:00:00Z,26.65,26.65
11538,1810.HK,,2021-05-25T00:00:00Z,27.75,27.75
11539,1810.HK,,2021-05-26T00:00:00Z,28.15,28.15
11540,1810.HK,,2021-05-27T00:00:00Z,29.05,29.05
11541,1810.HK,,2021-05-28T00:00:00Z,28.6,28.6
11542,1810.HK,,2021-05-31T00:00:00Z,29.25,29.25
11543,1810.HK,,2021-06-01T00:00:00Z,29.2,29.2
11544,1810.HK,,2021-06-02T00:00:00Z,29.3,29.3
11545,1810.HK,,2021-06-03T00:00:00Z,30.0,30.0
11546,1810.HK,,2021-06-04T00:00:00Z,29.55,29.55
11547,1810.HK,,2021-06-07T00:00:00Z,28.35,28.35
11548,1810.HK,,2021-06-08T00:00:00Z,28.35,28.35
11549,1810.HK,,2021-06-09T00:00:00Z,27.9,27.9
11550,1810.HK,,2021-06-10T00:00:00Z,28.15,28.15
11551,1810.HK,,2021-06-11T00:00:00Z,28.15,28.15
11552,1810.HK,,2021-06-15T00:00:00Z,28.15,28.15
11553,1810.HK,,2021-06-16T00:00:00Z,27.95,27.95
11554,1810.HK,,2021-06-17T00:00:00Z,28.3,28.3
11555,1810.HK,,2021-06-18T00:00:00Z,28.8,28.8
11556,1810.HK,,2021-06-21T00:00:00Z,27.95,27.95
11557,1810.HK,,2021-06-22T00:00:00Z,27.05,27.05
11558,1810.HK,,2021-06-23T00:00:00Z,27.45,27.45
11559,1810.HK,,2021-06-24T00:00:00Z,27.45,27.45
11560,1810.HK,,2021-06-25T00:00:00Z,27.8,27.8
11561,1810.HK,,2021-06-28T00:00:00Z,27.7,27.7
11562,1810.HK,,2021-06-29T00:00:00Z,27.45,27.45
11563,1810.HK,,2021-06-30T00:00:00Z,27.0,27.0
11564,1810.HK,,2021-07-02T00:00:00Z,26.2,26.2
11565,1810.HK,,2021-07-05T00:00:00Z,25.95,25.95
11566,1810.HK,,2021-07-06T00:00:00Z,25.9,25.9
11567,1810.HK,,2021-07-07T00:00:00Z,25.7,25.7
11568,1810.HK,,2021-07-08T00:00:00Z,25.4,25.4
11569,1810.HK,,2021-07-09T00:00:00Z,26.7,26.7
11570,1810.HK,,2021-07-12T00:00:00Z,26.65,26.65
11571,1810.HK,,2021-07-13T00:00:00Z,27.0,27.0
11572,1810.HK,,2021-07-14T00:00:00Z,27.15,27.15
11573,1810.HK,,2021-07-15T00:00:00Z,26.95,26.95
11574,1810.HK,,2021-07-16T00:00:00Z,28.25,28.25
11575,1810.HK,,2021-07-19T00:00:00Z,28.1,28.1
11576,1810.HK,,2021-07-20T00:00:00Z,27.6,27.6
11577,1810.HK,,2021-07-21T00:00:00Z,26.85,26.85
11578,1810.HK,,2021-07-22T00:00:00Z,27.15,27.15
11579,1810.HK,,2021-07-23T00:00:00Z,26.35,26.35
11580,1810.HK,,2021-07-26T00:00:00Z,25.85,25.85
11581,1810.HK,,2021-07-27T00:00:00Z,24.35,24.35
11582,1810.HK,,2021-07-28T00:00:00Z,25.1,25.1
11583,1810.HK,,2021-07-29T00:00:00Z,25.9,25.9
11584,1810.HK,,2021-07-30T00:00:00Z,25.35,25.35
11585,1810.HK,,2021-08-02T00:00:00Z,25.75,25.75
11586,1810.HK,,2021-08-03T00:00:00Z,25.9,25.9
11587,1810.HK,,2021-08-04T00:00:00Z,26.85,26.85
11588,1810.HK,,2021-08-05T00:00:00Z,26.3,26.3
11589,1810.HK,,2021-08-06T00:00:00Z,26.35,26.35
11590,1810.HK,,2021-08-09T00:00:00Z,26.8,26.8
11591,1810.HK,,2021-08-10T00:00:00Z,27.45,27.45
11592,1810.HK,,2021-08-11T00:00:00Z,26.85,26.85
11593,1810.HK,,2021-08-12T00:00:00Z,26.3,26.3
11594,1810.HK,,2021-08-13T00:00:00Z,25.45,25.45
11595,1810.HK,,2021-08-16T00:00:00Z,24.85,24.85
11596,1810.HK,,2021-08-17T00:00:00Z,24.5,24.5
11597,1810.HK,,2021-08-18T00:00:00Z,24.6,24.6
11598,1810.HK,,2021-08-19T00:00:00Z,24.0,24.0
11599,1810.HK,,2021-08-20T00:00:00Z,23.45,23.45
11600,1810.HK,,2021-08-23T00:00:00Z,24.35,24.35
11601,1810.HK,,2021-08-24T00:00:00Z,25.25,25.25
11602,1810.HK,,2021-08-25T00:00:00Z,25.35,25.35
11603,1810.HK,,2021-08-26T00:00:00Z,24.45,24.45
11604,1810.HK,,2021-08-27T00:00:00Z,24.85,24.85
11605,1810.HK,,2021-08-30T00:00:00Z,24.85,24.85
11606,1810.HK,,2021-08-31T00:00:00Z,25.0,25.0
11607,1810.HK,,2021-09-01T00:00:00Z,25.2,25.2
11608,1810.HK,,2021-09-02T00:00:00Z,25.3,25.3
11609,1810.HK,,2021-09-03T00:00:00Z,25.4,25.4
11610,1810.HK,,2021-09-06T00:00:00Z,24.95,24.95
11611,1810.HK,,2021-09-07T00:00:00Z,25.0,25.0
11612,1810.HK,,2021-09-08T00:00:00Z,24.5,24.5
11613,1810.HK,,2021-09-09T00:00:00Z,23.6,23.6
11614,1810.HK,,2021-09-10T00:00:00Z,24.1,24.1
11615,1810.HK,,2021-09-13T00:00:00Z,23.4,23.4
11616,1810.HK,,2021-09-14T00:00:00Z,23.25,23.25
11617,1810.HK,,2021-09-15T00:00:00Z,23.2,23.2
11618,1810.HK,,2021-09-16T00:00:00Z,22.65,22.65
11619,1810.HK,,2021-09-17T00:00:00Z,23.0,23.0
11620,1810.HK,,2021-09-20T00:00:00Z,22.8,22.8
11621,1810.HK,,2021-09-21T00:00:00Z,23.1,23.1
11622,1810.HK,,2021-09-23T00:00:00Z,22.5,22.5
11623,1810.HK,,2021-09-24T00:00:00Z,22.1,22.1
11624,1810.HK,,2021-09-27T00:00:00Z,21.75,21.75
11625,1810.HK,,2021-09-28T00:00:00Z,21.9,21.9
11626,1810.HK,,2021-09-29T00:00:00Z,22.0,22.0
11627,1810.HK,,2021-09-30T00:00:00Z,21.35,21.35
11628,1810.HK,,2021-10-04T00:00:00Z,20.55,20.55
11629,1810.HK,,2021-10-05T00:00:00Z,20.85,20.85
11630,1810.HK,,2021-10-06T00:00:00Z,20.55,20.55
11631,1810.HK,,2021-10-07T00:00:00Z,21.35,21.35
11632,1810.HK,,2021-10-08T00:00:00Z,21.15,21.15
11633,1810.HK,,2021-10-11T00:00:00Z,21.65,21.65
11634,1810.HK,,2021-10-12T00:00:00Z,21.1,21.1
11635,1810.HK,,2021-10-15T00:00:00Z,21.25,21.25
11636,1810.HK,,2021-10-18T00:00:00Z,21.35,21.35
11637,1810.HK,,2021-10-19T00:00:00Z,22.5,22.5
11638,1810.HK,,2021-10-20T00:00:00Z,22.8,22.8
11639,1810.HK,,2021-10-21T00:00:00Z,22.45,22.45
11640,1810.HK,,2021-10-22T00:00:00Z,22.6,22.6
11641,1810.HK,,2021-10-25T00:00:00Z,22.55,22.55
11642,1810.HK,,2021-10-26T00:00:00Z,22.4,22.4
11643,1810.HK,,2021-10-27T00:00:00Z,21.9,21.9
11644,1810.HK,,2021-10-28T00:00:00Z,21.85,21.85
11645,1810.HK,,2021-10-29T00:00:00Z,21.35,21.35
11646,1810.HK,,2021-11-01T00:00:00Z,21.25,21.25
11647,1810.HK,,2021-11-02T00:00:00Z,21.0,21.0
11648,1810.HK,,2021-11-03T00:00:00Z,20.45,20.45
11649,1810.HK,,2021-11-04T00:00:00Z,20.75,20.75
11650,1810.HK,,2021-11-05T00:00:00Z,20.4,20.4
11651,1810.HK,,2021-11-08T00:00:00Z,20.35,20.35
11652,1810.HK,,2021-11-09T00:00:00Z,20.35,20.35
11653,1810.HK,,2021-11-10T00:00:00Z,20.6,20.6
11654,1810.HK,,2021-11-11T00:00:00Z,21.05,21.05
11655,1810.HK,,2021-11-12T00:00:00Z,21.15,21.15
11656,1810.HK,,2021-11-15T00:00:00Z,21.3,21.3
11657,1810.HK,,2021-11-16T00:00:00Z,21.8,21.8
11658,1810.HK,,2021-11-17T00:00:00Z,21.75,21.75
11659,1810.HK,,2021-11-18T00:00:00Z,21.15,21.15
11660,1810.HK,,2021-11-19T00:00:00Z,21.15,21.15
11661,1810.HK,,2021-11-22T00:00:00Z,20.9,20.9
11662,1810.HK,,2021-11-23T00:00:00Z,20.7,20.7
11663,1810.HK,,2021-11-24T00:00:00Z,19.26,19.26
11664,1810.HK,,2021-11-25T00:00:00Z,19.58,19.58
11665,1810.HK,,2021-11-26T00:00:00Z,19.06,19.06
11666,1810.HK,,2021-11-29T00:00:00Z,19.3,19.3
11667,1810.HK,,2021-11-30T00:00:00Z,19.28,19.28
11668,1810.HK,,2021-12-01T00:00:00Z,19.56,19.56
11669,1810.HK,,2021-12-02T00:00:00Z,19.52,19.52
11670,1810.HK,,2021-12-03T00:00:00Z,19.66,19.66
11671,1810.HK,,2021-12-06T00:00:00Z,19.12,19.12
11672,1810.HK,,2021-12-07T00:00:00Z,19.24,19.24
11673,1810.HK,,2021-12-08T00:00:00Z,19.22,19.22
11674,1810.HK,,2021-12-09T00:00:00Z,19.4,19.4
11675,1810.HK,,2021-12-10T00:00:00Z,19.2,19.2
11676,1810.HK,,2021-12-13T00:00:00Z,19.24,19.24
11677,1810.HK,,2021-12-14T00:00:00Z,18.44,18.44
11678,1810.HK,,2021-12-15T00:00:00Z,18.0,18.0
11679,1810.HK,,2021-12-16T00:00:00Z,18.12,18.12
11680,1810.HK,,2021-12-17T00:00:00Z,18.22,18.22
11681,1810.HK,,2021-12-20T00:00:00Z,17.62,17.62
11682,1810.HK,,2021-12-21T00:00:00Z,18.4,18.4
11683,1810.HK,,2021-12-22T00:00:00Z,18.5,18.5
11684,1810.HK,,2021-12-23T00:00:00Z,18.64,18.64
11685,1810.HK,,2021-12-24T00:00:00Z,18.64,18.64
11686,1810.HK,,2021-12-28T00:00:00Z,18.78,18.78
11687,1810.HK,,2021-12-29T00:00:00Z,18.56,18.56
11688,1810.HK,,2021-12-30T00:00:00Z,18.64,18.64
11689,1810.HK,,2021-12-31T00:00:00Z,18.9,18.9
11690,1810.HK,,2022-01-03T00:00:00Z,18.6,18.6
11691,1810.HK,,2022-01-04T00:00:00Z,18.56,18.56
11692,1810.HK,,2022-01-05T00:00:00Z,17.92,17.92
11693,1810.HK,,2022-01-06T00:00:00Z,18.12,18.12
11694,1810.HK,,2022-01-07T00:00:00Z,18.26,18.26
11695,1810.HK,,2022-01-10T00:00:00Z,18.52,18.52
11696,1810.HK,,2022-01-11T00:00:00Z,18.16,18.16
11697,1810.HK,,2022-01-12T00:00:00Z,18.82,18.82
11698,1810.HK,,2022-01-13T00:00:00Z,18.68,18.68
11699,1810.HK,,2022-01-14T00:00:00Z,18.64,18.64
11700,1810.HK,,2022-01-17T00:00:00Z,18.5,18.5
11701,1810.HK,,2022-01-18T00:00:00Z,18.62,18.62
11702,1810.HK,,2022-01-19T00:00:00Z,18.32,18.32
11703,1810.HK,,2022-01-20T00:00:00Z,18.9,18.9
11704,1810.HK,,2022-01-21T00:00:00Z,18.92,18.92
11705,1810.HK,,2022-01-24T00:00:00Z,18.2,18.2
11706,1810.HK,,2022-01-25T00:00:00Z,17.62,17.62
11707,1810.HK,,2022-01-26T00:00:00Z,17.44,17.44
11708,1810.HK,,2022-01-27T00:00:00Z,16.48,16.48
11709,1810.HK,,2022-01-28T00:00:00Z,16.26,16.26
11710,1810.HK,,2022-01-31T00:00:00Z,16.4,16.4
11711,1810.HK,,2022-02-04T00:00:00Z,16.58,16.58
11712,1810.HK,,2022-02-07T00:00:00Z,16.38,16.38
11713,1810.HK,,2022-02-08T00:00:00Z,15.96,15.96
11714,1810.HK,,2022-02-09T00:00:00Z,16.72,16.72
11715,1810.HK,,2022-02-10T00:00:00Z,16.82,16.82
11716,1810.HK,,2022-02-11T00:00:00Z,16.6,16.6
11717,1810.HK,,2022-02-14T00:00:00Z,16.34,16.34
11718,1810.HK,,2022-02-15T00:00:00Z,16.28,16.28
11719,1810.HK,,2022-02-16T00:00:00Z,16.6,16.6
11720,1810.HK,,2022-02-17T00:00:00Z,16.54,16.54
11721,1810.HK,,2022-02-18T00:00:00Z,16.14,16.14
11722,1810.HK,,2022-02-21T00:00:00Z,16.1,16.1
11723,1810.HK,,2022-02-22T00:00:00Z,15.62,15.62
11724,1810.HK,,2022-02-23T00:00:00Z,15.76,15.76
11725,1810.HK,,2022-02-24T00:00:00Z,14.96,14.96
11726,1810.HK,,2022-02-25T00:00:00Z,14.74,14.74
11727,1810.HK,,2022-02-28T00:00:00Z,14.66,14.66
11728,1810.HK,,2022-03-01T00:00:00Z,14.68,14.68
11729,1810.HK,,2022-03-02T00:00:00Z,14.82,14.82
11730,1810.HK,,2022-03-03T00:00:00Z,14.72,14.72
11731,1810.HK,,2022-03-04T00:00:00Z,13.96,13.96
11732,1810.HK,,2022-03-07T00:00:00Z,13.68,13.68
11733,1810.HK,,2022-03-08T00:00:00Z,12.94,12.94
11734,1810.HK,,2022-03-09T00:00:00Z,13.3,13.3
11735,1810.HK,,2022-03-10T00:00:00Z,13.58,13.58
11736,1810.HK,,2022-03-11T00:00:00Z,13.66,13.66
11737,1810.HK,,2022-03-14T00:00:00Z,12.48,12.48
11738,1810.HK,,2022-03-15T00:00:00Z,11.5,11.5
11739,1810.HK,,2022-03-16T00:00:00Z,13.4,13.4
11740,1810.HK,,2022-03-17T00:00:00Z,13.94,13.94
11741,1810.HK,,2022-03-18T00:00:00Z,13.52,13.52
11742,1810.HK,,2022-03-21T00:00:00Z,13.38,13.38
11743,1810.HK,,2022-03-22T00:00:00Z,14.2,14.2
11744,1810.HK,,2022-03-23T00:00:00Z,14.78,14.78
11745,1810.HK,,2022-03-24T00:00:00Z,14.5,14.5
11746,1810.HK,,2022-03-25T00:00:00Z,14.42,14.42
11747,1810.HK,,2022-03-28T00:00:00Z,14.48,14.48
11748,1810.HK,,2022-03-29T00:00:00Z,14.12,14.12
11749,1810.HK,,2022-03-30T00:00:00Z,14.16,14.16
11750,1810.HK,,2022-03-31T00:00:00Z,13.94,13.94
11751,1810.HK,,2022-04-01T00:00:00Z,13.78,13.78
11752,1810.HK,,2022-04-04T00:00:00Z,14.04,14.04
11753,1810.HK,,2022-04-06T00:00:00Z,13.66,13.66
11754,1810.HK,,2022-04-07T00:00:00Z,13.42,13.42
11755,1810.HK,,2022-04-08T00:00:00Z,13.2,13.2
11756,1810.HK,,2022-04-11T00:00:00Z,12.36,12.36
11757,1810.HK,,2022-04-12T00:00:00Z,12.32,12.32
11758,1810.HK,,2022-04-13T00:00:00Z,12.36,12.36
11759,1810.HK,,2022-04-14T00:00:00Z,12.48,12.48
11760,1810.HK,,2022-04-19T00:00:00Z,12.04,12.04
11761,1810.HK,,2022-04-20T00:00:00Z,12.02,12.02
11762,1810.HK,,2022-04-21T00:00:00Z,11.52,11.52
11763,1810.HK,,2022-04-22T00:00:00Z,11.62,11.62
11764,1810.HK,,2022-04-25T00:00:00Z,10.92,10.92
11765,1810.HK,,2022-04-26T00:00:00Z,10.86,10.86
11766,1810.HK,,2022-04-27T00:00:00Z,11.2,11.2
11767,1810.HK,,2022-04-28T00:00:00Z,11.36,11.36
11768,1810.HK,,2022-04-29T00:00:00Z,12.2,12.2
11769,1810.HK,,2022-05-03T00:00:00Z,11.66,11.66
11770,1810.HK,,2022-05-04T00:00:00Z,11.38,11.38
11771,1810.HK,,2022-05-05T00:00:00Z,11.58,11.58
11772,1810.HK,,2022-05-06T00:00:00Z,11.1,11.1
11773,1810.HK,,2022-05-10T00:00:00Z,10.82,10.82
11774,1810.HK,,2022-05-11T00:00:00Z,11.0,11.0
11775,1810.HK,,2022-05-12T00:00:00Z,10.36,10.36
11776,1810.HK,,2022-05-13T00:00:00Z,11.04,11.04
11777,1810.HK,,2022-05-16T00:00:00Z,11.12,11.12
11778,1810.HK,,2022-05-17T00:00:00Z,11.72,11.72
11779,1810.HK,,2022-05-18T00:00:00Z,11.66,11.66
11780,1810.HK,,2022-05-19T00:00:00Z,11.08,11.08
11781,1810.HK,,2022-05-20T00:00:00Z,11.74,11.74
11782,1810.HK,,2022-05-23T00:00:00Z,11.5,11.5
11783,1810.HK,,2022-05-24T00:00:00Z,11.16,11.16
11784,1810.HK,,2022-05-25T00:00:00Z,11.22,11.22
11785,1810.HK,,2022-05-26T00:00:00Z,11.3,11.3
11786,1810.HK,,2022-05-27T00:00:00Z,11.6,11.6
11787,1810.HK,,2022-05-30T00:00:00Z,12.02,12.02
11788,1810.HK,,2022-05-31T00:00:00Z,12.14,12.14
11789,1810.HK,,2022-06-01T00:00:00Z,12.16,12.16
11790,1810.HK,,2022-06-02T00:00:00Z,11.96,11.96
11791,1810.HK,,2022-06-06T00:00:00Z,12.34,12.34
11792,1810.HK,,2022-06-07T00:00:00Z,12.14,12.14
11793,1810.HK,,2022-06-08T00:00:00Z,12.58,12.58
11794,1810.HK,,2022-06-09T00:00:00Z,12.18,12.18
11795,1810.HK,,2022-06-10T00:00:00Z,12.18,12.18
11796,1810.HK,,2022-06-13T00:00:00Z,11.72,11.72
11797,1810.HK,,2022-06-14T00:00:00Z,11.54,11.54
11798,1810.HK,,2022-06-15T00:00:00Z,11.88,11.88
11799,1810.HK,,2022-06-16T00:00:00Z,11.46,11.46
11800,1810.HK,,2022-06-17T00:00:00Z,11.8,11.8
11801,1810.HK,,2022-06-20T00:00:00Z,11.8,11.8
11802,1810.HK,,2022-06-21T00:00:00Z,12.0,12.0
11803,1810.HK,,2022-06-22T00:00:00Z,11.62,11.62
11804,1810.HK,,2022-06-23T00:00:00Z,11.84,11.84
11805,1810.HK,,2022-06-24T00:00:00Z,12.22,12.22
11806,1810.HK,,2022-06-27T00:00:00Z,13.74,13.74
11807,1810.HK,,2022-06-28T00:00:00Z,14.22,14.22
11808,1810.HK,,2022-06-29T00:00:00Z,13.8,13.8
11809,1810.HK,,2022-06-30T00:00:00Z,13.64,13.64
11810,1810.HK,,2022-07-04T00:00:00Z,13.84,13.84
11811,1810.HK,,2022-07-05T00:00:00Z,13.36,13.36
11812,1810.HK,,2022-07-06T00:00:00Z,13.18,13.18
